index,w_m_exceso,m_x_infl,infl_prev_c,w_PIB_crec_real,w_r_fisher,w_deficit_rez,poca_prof_c,def_x_poca_prof,w_depreciacion,const
238,9.09601509366371,-22.135180224764856,-2.4335030226790453,8.29999999959539,0.3489222275210091,2.111,-0.12898962417146526,-0.2722970966259632,-9.913525426233072,1.0
239,7.75876803287952,-15.535188477755245,-2.0022751565611188,5.90000000046228,4.896244954019946,2.027,-0.21974680805249436,-0.4454267799224061,0.0645259952562593,1.0
272,1.6750928199963102,-7.987607137299508,-4.768456435337776,5.47125581395349,0.9142961396370275,1.611,-0.1133967003673193,-0.1826820842917514,0.0,1.0
273,10.07921407681069,-50.41125538003722,-5.001506565479019,4.73127914935051,1.7693889141870534,-0.0,-0.11286881032949331,0.0,0.0,1.0
274,21.12769119173632,-108.25792286352363,-5.12398263875925,3.70774594512658,1.7226730034803905,1.62,-0.12562984929791232,-0.20352035586261796,0.0,1.0
275,-0.1545207512730506,0.8638479920758556,-5.59049826614787,6.20355212555867,3.1037211821294264,3.076,-0.13319134906684232,-0.409696589729607,0.0,1.0
276,9.48004216842689,-56.14145397846967,-5.9220679593016765,-4.54810977120295,2.9091225397241516,4.503,-0.1645545153665573,-0.7409889826956075,0.0,1.0
277,4.32673755717892,-26.512980849957515,-6.12770719267851,1.02723486062159,2.2536805644916003,8.576,-0.1963562574456133,-1.6839512638535798,0.0,1.0
278,9.50144492243528,-60.55508176279155,-6.373249780126169,6.07663666406602,3.5374661137742347,8.829,-0.17816837984916534,-1.573048625688281,0.0,1.0
279,0.3673283087958499,-2.5877783213641323,-7.0448649325373465,5.76710338270556,4.623425984739726,7.322,-0.13970701873622826,-1.0229347911866633,0.0,1.0
280,2.37285135028534,-16.49109925304252,-6.949908282733106,6.47368941781741,1.4748218862423945,3.901,-0.1347811434924393,-0.5257812407640057,0.0,1.0
281,-1.1173096658161017,6.497408125001479,-5.815225916134596,12.7081474873625,-0.8062200275987697,4.294,-0.16522460820391033,-0.7094744676275909,0.0,1.0
282,2.0508482908311496,-10.834409668938612,-5.282891824508257,9.31518272315685,2.3796549599044647,6.625,-0.16414687820135432,-1.0874730680839724,0.0,1.0
283,3.316884220560766,-15.28862816735139,-4.609334288058639,-0.0140065981851762,-0.7972831175172557,4.979,-0.18203420681624227,-0.9063483157380703,0.0,1.0
284,2.1699230175742006,-9.958603469501755,-4.589381000545666,-11.9628794703471,-1.1980131701645802,4.716,-0.25339830349870235,-1.1950263992998804,0.0,1.0
285,8.086187493332263,-37.13225589785759,-4.592059722641386,-7.84050683730972,2.2358608883201514,15.801,-0.29515065621524234,-4.663675518857044,0.0,1.0
286,3.42417385295433,-18.876423557604156,-5.512694263849319,-1.95874262217572,1.739991084088599,0.245,-0.27263637693649734,-0.06679591234944185,0.0,1.0
287,-0.78665644495964,5.281571835812577,-6.713949742169279,3.37314273947959,2.003111716407502,3.09,-0.2142597575722583,-0.6620626508982781,0.0,1.0
288,1.944586339472001,-12.121685718889271,-6.233554907199739,-0.600982329599361,0.48125271409018566,0.975,-0.2082602066546853,-0.20305370148831817,0.0,1.0
289,-0.80705202281279,6.078622620681076,-7.531884499211669,2.19829188738797,5.302258804845716,3.829,-0.15581079998885028,-0.5965995531573077,0.0,1.0
290,4.39510938457403,-32.1621990671519,-7.317724373376213,1.42161997595372,0.6770626387559098,2.601,-0.08179526391858627,-0.21274948145224287,0.0,1.0
291,-5.365476691730169,38.81420205245612,-7.234064051061969,4.1203675438061,-0.8504729717914827,2.418,-0.06561209163032133,-0.15865003756211699,0.0,1.0
292,4.53431606370034,-30.06211920562813,-6.629912600555507,2.71272657973627,2.240763780147481,0.14,-0.037744105180822385,-0.005284174725315134,0.0,1.0
293,0.4964677593969409,-3.5332415844140557,-7.1167593817288,6.71200487159726,1.3313400093740269,2.717,-0.012019727218275267,-0.0326575988520539,0.0,1.0
294,-3.620977164836453,27.40821569602991,-7.569287086975553,3.1722219373937,0.1303880739083052,2.43,-0.0149691653102213,-0.03637507170383776,0.0,1.0
295,10.14924473318806,-72.80529821967481,-7.173469566814294,-12.716771466874244,0.7965950328291171,3.64,-0.13318191040105531,-0.48478215385984136,0.0,1.0
296,5.692371813403579,-39.9515072679295,-7.0184289743437756,8.17286311186622,0.7945021750792813,6.227,-0.04982531684471925,-0.31026224799206675,0.0,1.0
297,-3.901501179789,22.863097021002034,-5.860076921016979,8.49776342254205,-3.206271768713065,4.52,0.02088005822162875,0.09437786316176194,0.0,1.0
298,-0.5250417974447199,2.00489929061979,-3.8185517807863283,3.86550160079324,-5.038498030013905,2.843,0.03334386949156365,0.09479662096451545,0.0,1.0
299,2.07130594780637,-3.9678241999216657,-1.9156147377087462,2.54044193946544,-4.825131258496795,1.698,0.010931448598507698,0.01856159972026607,0.0,1.0
302,3.39262222889671,-18.64161599671288,-5.494751475107556,3.91795814771731,2.274093762966567,1.456,-0.3474925509186183,-0.5059491541375082,5.440070534407981,1.0
303,3.753544055101361,-22.168220850495548,-5.905943962577766,4.67681373479508,3.0289099418685073,0.493,-0.38522681380398827,-0.1899168192053662,18.14249382752675,1.0
304,6.6760377403743405,-41.99855455472867,-6.290940253488399,5.02822035850596,2.8875859444495777,0.246,-0.43452484665763724,-0.10689311227777876,-2.630832261016225,1.0
305,-0.1761479134950199,1.2391347026749546,-7.0346260599333625,3.9160574881715,4.404317603419239,-0.666,-0.46928818124281224,0.31254592870771297,11.282729550415826,1.0
306,8.89911755357172,-58.79171409206327,-6.606465611690546,2.03145880248898,1.1540422236131054,-1.25,-0.47737068293145435,0.5967133536643179,12.09488682920774,1.0
307,3.0861117596886203,-16.785332155004017,-5.43899037431412,3.94980535772942,-0.899331956848759,0.03,-0.5061632539308293,-0.015184897617924877,-4.803866678217728,1.0
308,9.6721548489553,-45.00174455670052,-4.652711340902613,3.0912800997751,0.6495777213211928,-0.193,-0.5851785539793802,0.11293946091802039,-14.901493798407714,1.0
309,7.199353921592841,-32.45578350887726,-4.508152240096635,4.21894147547516,0.8373226104619214,-1.051,-0.6199547901968183,0.651572484496856,-11.813995266706034,1.0
310,5.34537299642505,-26.610243944083553,-4.978182806303752,3.15548121323168,0.6400092148818759,-1.323,-0.6780679596463682,0.8970839106121451,-3.697670470668002,1.0
311,12.2922685282034,-57.158285113962485,-4.649937884355392,2.7709261737475,0.22871131451824844,-1.707,-0.7295370201945683,1.2453196934721282,1.412789912993273,1.0
312,14.44351460144977,-56.93542348135345,-3.941936921338976,3.78947119882653,-0.5541699454646776,-1.771,-0.7983503490684283,1.4138784682001864,-10.007801093518944,1.0
313,13.38075879477467,-44.924486374389176,-3.3573945292200227,3.62398503565633,-0.24728012539104727,-1.474,-0.8099260454355384,1.1938309909719835,-0.2421749865945344,1.0
314,1.25267331879329,-3.895612528578005,-3.1098391497079856,1.95484826298522,-1.4235177443288283,1.101,-0.8166085937971383,-0.8990860617706493,7.550084935658985,1.0
315,7.92072885126415,-24.949225118271197,-3.1498648150655093,2.21004795300735,-0.742047000190782,4.563,-0.8433912454983683,-3.8483942532090545,-14.901493798407714,1.0
316,5.57304274465096,-24.649591694135196,-4.423004240868963,2.39473494330615,3.135774549773629,5.116,-0.8133859150125984,-4.161282341204453,-11.07143371196736,1.0
317,3.3954453709089805,-13.171855885344462,-3.879271920613548,3.95247138119184,-2.149021075628499,4.526,-0.8032254143171783,-3.6353982251995487,-0.3777524337564397,1.0
318,4.09267896568735,-20.234363684406354,-4.944038820061243,2.65445302592404,1.427065328599486,3.509,-0.8373106089566684,-2.9381229268289495,7.252225213930563,1.0
319,4.431707918037271,-23.825713973016608,-5.376192297340889,2.60118978187332,3.0394292495259823,2.81,-0.8743163399120183,-2.4568289151527716,7.097618987213283,1.0
320,3.81973462816548,-26.624123070018538,-6.970149934945982,2.16434780647852,0.8747407509784866,2.918,-0.9534807796518683,-2.782256915024152,19.986867338569137,1.0
321,3.91054747204433,-30.417729410524043,-7.778381320767464,2.75564065529868,2.786557685292612,2.786,-1.016520409907688,-2.832025862002819,1.0610635478919717,1.0
322,2.22867735450231,-17.738257622598006,-7.9590962715009805,2.29331030192918,2.6999326480936503,2.424,-0.9965585226370384,-2.415657858872181,-3.0073951077478567,1.0
323,-0.5003480539287497,3.610525868149046,-7.216028602088238,2.87417039499501,-1.6084201575028656,1.718,-0.9904584808211483,-1.7016076700507328,2.579334081096274,1.0
324,11.865516150726531,-75.83845564793158,-6.391500772875182,2.19401703622717,-0.28262447572210414,1.259,-0.9521449964614984,-1.1987505505450264,7.47859304876417,1.0
363,-16.75414467140818,-960.7601475854184,57.34462525114789,9.99999961153691,3.8606727121329953,0.937,0.3737101424835939,0.3501664035071275,-2.920090748465698,1.0
364,12.66951061907866,45.200759883015046,3.5676800187489874,7.40000129958564,13.172263275274542,-1.631,0.37487058682873786,-0.6114139271176715,6.491815327951311,1.0
365,62.312455774833296,-281.52728483828315,-4.517993735563639,11.0999991434346,10.509788474774663,1.033,0.3455255423838033,0.35692788528246877,8.591571942882625,1.0
