fecha,m2,cpi,ip,ff,credito,acciones,vivienda,salario
1919-01,,,4.8739,,,,,
1919-02,,,4.6585,,,,,
1919-03,,,4.5238,,,,,
1919-04,,,4.6046,,,,,
1919-05,,,4.6315,,,,,
1919-06,,,4.9277,,,,,
1919-07,,,5.2239,,,,,
1919-08,,,5.3047,,,,,
1919-09,,,5.197,,,,,
1919-10,,,5.1432,,,,,
1919-11,,,5.0624,,,,,
1919-12,,,5.1432,,,,,
1920-01,,,5.6279,,,,,
1920-02,,,5.6279,,,,,
1920-03,,,5.5201,,,,,
1920-04,,,5.2239,,,,,
1920-05,,,5.3586,,,,,
1920-06,,,5.4124,,,,,
1920-07,,,5.2778,,,,,
1920-08,,,5.3047,,,,,
1920-09,,,5.1162,,,,,
1920-10,,,4.9008,,,,,
1920-11,,,4.4969,,,,,
1920-12,,,4.2276,,,,,
1921-01,,,3.9853,,,,,
1921-02,,,3.9045,,,,,
1921-03,,,3.7968,,,,,
1921-04,,,3.7968,,,,,
1921-05,,,3.9045,,,,,
1921-06,,,3.8776,,,,,
1921-07,,,3.8506,,,,,
1921-08,,,3.9853,,,,,
1921-09,,,4.0122,,,,,
1921-10,,,4.2545,,,,,
1921-11,,,4.2007,,,,,
1921-12,,,4.1738,,,,,
1922-01,,,4.3353,,,,,
1922-02,,,4.5238,,,,,
1922-03,,,4.7662,,,,,
1922-04,,,4.6046,,,,,
1922-05,,,4.847,,,,,
1922-06,,,5.0893,,,,,
1922-07,,,5.0893,,,,,
1922-08,,,4.9816,,,,,
1922-09,,,5.2509,,,,,
1922-10,,,5.5471,,,,,
1922-11,,,5.7894,,,,,
1922-12,,,5.951,,,,,
1923-01,,,5.8163,,,,,
1923-02,,,5.8971,,,,,
1923-03,,,6.0856,,,,,
1923-04,,,6.2203,,,,,
1923-05,,,6.301,,,,,
1923-06,,,6.2472,,,,,
1923-07,,,6.1933,,,,,
1923-08,,,6.0856,,,,,
1923-09,,,5.951,,,,,
1923-10,,,5.9241,,,,,
1923-11,,,5.9241,,,,,
1923-12,,,5.7894,,,,,
1924-01,,,5.924,,,,,
1924-02,,,6.0318,,,,,
1924-03,,,5.9241,,,,,
1924-04,,,5.7356,,,,,
1924-05,,,5.4932,,,,,
1924-06,,,5.2509,,,,,
1924-07,,,5.1701,,,,,
1924-08,,,5.3586,,,,,
1924-09,,,5.5471,,,,,
1924-10,,,5.6817,,,,,
1924-11,,,5.7894,,,,,
1924-12,,,5.951,,,,,
1925-01,,,6.1395,,,,,
1925-02,,,6.1395,,,,,
1925-03,,,6.1395,,,,,
1925-04,,,6.1933,,,,,
1925-05,,,6.1664,,,,,
1925-06,,,6.1125,,,,,
1925-07,,,6.2741,,,,,
1925-08,,,6.1664,,,,,
1925-09,,,6.0856,,,,,
1925-10,,,6.328,,,,,
1925-11,,,6.4626,,,,,
1925-12,,,6.5434,,,,,
1926-01,,,6.4357,,,,,
1926-02,,,6.4357,,,,,
1926-03,,,6.5165,,,,,
1926-04,,,6.5165,,,,,
1926-05,,,6.4626,,,,,
1926-06,,,6.5434,,,,,
1926-07,,,6.5703,,,,,
1926-08,,,6.6511,,,,,
1926-09,,,6.7588,,,,,
1926-10,,,6.7588,,,,,
1926-11,,,6.7319,,,,,
1926-12,,,6.705,,,,,
1927-01,,,6.678,,,,,
1927-02,,,6.7319,,,,,
1927-03,,,6.8127,,,,,
1927-04,,,6.6511,,,,,
1927-05,,,6.705,,,,,
1927-06,,,6.678,,,,,
1927-07,,,6.5972,,,,,
1927-08,,,6.5972,,,,,
1927-09,,,6.4895,,,,,
1927-10,,,6.3549,,,,,
1927-11,,,6.3549,,,,,
1927-12,,,6.3818,,,,,
1928-01,,,6.5165,,,,,
1928-02,,,6.5703,,,,,
1928-03,,,6.6242,,,,,
1928-04,,,6.5972,,,,,
1928-05,,,6.678,,,,,
1928-06,,,6.7319,,,,,
1928-07,,,6.8127,,,,,
1928-08,,,6.9473,,,,,
1928-09,,,7.0012,,,,,
1928-10,,,7.1358,,,,,
1928-11,,,7.2704,,,,,
1928-12,,,7.4051,,,,,
1929-01,,,7.5128,,,,,
1929-02,,,7.4858,,,,,
1929-03,,,7.5128,,,,,
1929-04,,,7.6474,,,,,
1929-05,,,7.7821,,,,,
1929-06,,,7.8359,,,,,
1929-07,,,7.9436,,,,,
1929-08,,,7.8628,,,,,
1929-09,,,7.809,,,,,
1929-10,,,7.6743,,,,,
1929-11,,,7.2974,,,,,
1929-12,,,6.9742,,,,,
1930-01,,,6.9742,,,,,
1930-02,,,6.9473,,,,,
1930-03,,,6.8396,,,,,
1930-04,,,6.7857,,,,,
1930-05,,,6.678,,,,,
1930-06,,,6.4895,,,,,
1930-07,,,6.1933,,,,,
1930-08,,,6.0587,,,,,
1930-09,,,5.951,,,,,
1930-10,,,5.7894,,,,,
1930-11,,,5.6548,,,,,
1930-12,,,5.5201,,,,,
1931-01,,,5.4932,,,,,
1931-02,,,5.5201,,,,,
1931-03,,,5.6279,,,,,
1931-04,,,5.6548,,,,,
1931-05,,,5.574,,,,,
1931-06,,,5.4394,,,,,
1931-07,,,5.3586,,,,,
1931-08,,,5.1701,,,,,
1931-09,,,4.9277,,,,,
1931-10,,,4.7392,,,,,
1931-11,,,4.6854,,,,,
1931-12,,,4.6585,,,,,
1932-01,,,4.5238,,,,,
1932-02,,,4.4161,,,,,
1932-03,,,4.3623,,,,,
1932-04,,,4.0661,,,,,
1932-05,,,3.9314,,,,,
1932-06,,,3.7968,,,,,
1932-07,,,3.6891,,,,,
1932-08,,,3.7968,,,,,
1932-09,,,4.0391,,,,,
1932-10,,,4.1738,,,,,
1932-11,,,4.1738,,,,,
1932-12,,,4.093,,,,,
1933-01,,,4.0122,,,,,
1933-02,,,4.0391,,,,,
1933-03,,,3.7968,,,,,
1933-04,,,4.0661,,,,,
1933-05,,,4.7392,,,,,
1933-06,,,5.4663,,,,,
1933-07,,,5.9779,,,,,
1933-08,,,5.7356,,,,,
1933-09,,,5.4124,,,,,
1933-10,,,5.1432,,,,,
1933-11,,,4.847,,,,,
1933-12,,,4.8739,,,,,
1934-01,,,5.0354,,,,,
1934-02,,,5.2778,,,,,
1934-03,,,5.5201,,,,,
1934-04,,,5.5201,,,,,
1934-05,,,5.6278,,,,,
1934-06,,,5.5201,,,,,
1934-07,,,5.1432,,,,,
1934-08,,,5.0893,,,,,
1934-09,,,4.7931,,,,,
1934-10,,,5.0085,,,,,
1934-11,,,5.0624,,,,,
1934-12,,,5.3855,,,,,
1935-01,,,5.8163,,,,,
1935-02,,,5.9241,,,,,
1935-03,,,5.8971,,,,,
1935-04,,,5.7894,,,,,
1935-05,,,5.7894,,,,,
1935-06,,,5.8702,,,,,
1935-07,,,5.8702,,,,,
1935-08,,,6.0856,,,,,
1935-09,,,6.2472,,,,,
1935-10,,,6.4357,,,,,
1935-11,,,6.5703,,,,,
1935-12,,,6.6511,,,,,
1936-01,,,6.5434,,,,,
1936-02,,,6.3818,,,,,
1936-03,,,6.4626,,,,,
1936-04,,,6.8665,,,,,
1936-05,,,7.0012,,,,,
1936-06,,,7.1358,,,,,
1936-07,,,7.2704,,,,,
1936-08,,,7.3781,,,,,
1936-09,,,7.5128,,,,,
1936-10,,,7.6205,,,,,
1936-11,,,7.8359,,,,,
1936-12,,,8.0783,,,,,
1937-01,,,8.0513,,,,,
1937-02,,,8.159,,,,,
1937-03,,,8.3475,,,,,
1937-04,,,8.3475,,,,,
1937-05,,,8.3745,,,,,
1937-06,,,8.2667,,,,,
1937-07,,,8.3206,,,,,
1937-08,,,8.2667,,,,,
1937-09,,,7.9975,,,,,
1937-10,,,7.4051,,,,,
1937-11,,,6.678,,,,,
1937-12,,,6.0856,,,,,
1938-01,,,5.951,,,,,
1938-02,,,5.8971,,,,,
1938-03,,,5.8971,,,,,
1938-04,,,5.7894,,,,,
1938-05,,,5.6548,,,,,
1938-06,,,5.7086,,,,,
1938-07,,,6.0318,,,,,
1938-08,,,6.3549,,,,,
1938-09,,,6.5434,,,,,
1938-10,,,6.705,,,,,
1938-11,,,6.9742,,,,,
1938-12,,,7.055,,,,,
1939-01,,,7.055,,,,,
1939-02,,,7.1089,,,,,
1939-03,,,7.1358,,,,,
1939-04,,,7.1089,,,,,
1939-05,,,7.0819,,,,,
1939-06,,,7.2435,,,,,
1939-07,,,7.4589,,,,,
1939-08,,,7.5666,,,,,
1939-09,,,8.0244,,,,,
1939-10,,,8.4283,,,,,
1939-11,,,8.6437,,,,,
1939-12,,,8.6437,,,,,
1940-01,,,8.536,,,,,
1940-02,,,8.2667,,,,,
1940-03,,,8.0783,,,,,
1940-04,,,8.2398,,,,,
1940-05,,,8.4822,,,,,
1940-06,,,8.7514,,,,,
1940-07,,,8.8592,,,,,
1940-08,,,8.913,,,,,
1940-09,,,9.1015,,,,,
1940-10,,,9.2361,,,,,
1940-11,,,9.4516,,,,,
1940-12,,,9.7747,,,,,
1941-01,,,10.017,,,,,
1941-02,,,10.3132,,,,,
1941-03,,,10.6364,,,,,
1941-04,,,10.6633,,,,,
1941-05,,,11.148,,,,,
1941-06,,,11.2288,,,,,
1941-07,,,11.3634,,,,,
1941-08,,,11.4981,,,,,
1941-09,,,11.4981,,,,,
1941-10,,,11.6058,,,,,
1941-11,,,11.6596,,,,,
1941-12,,,11.8481,,,,,
1942-01,,,12.0905,,,,,
1942-02,,,12.3059,,,,,
1942-03,,,12.4405,,,,,
1942-04,,,12.0905,,,,,
1942-05,,,12.1174,,,,,
1942-06,,,12.1443,,,,,
1942-07,,,12.4405,,,,,
1942-08,,,12.8175,,,,,
1942-09,,,13.1137,,,,,
1942-10,,,13.5445,,,,,
1942-11,,,13.8677,,,,,
1942-12,,,14.1908,,,,,
1943-01,,,14.3255,,,,,
1943-02,,,14.7024,,,,,
1943-03,,,14.8102,,,,,
1943-04,,,14.9986,,,,,
1943-05,,,15.1063,,,,,
1943-06,,,15.0256,,,,,
1943-07,,,15.4833,,,,,
1943-08,,,15.8064,,,,,
1943-09,,,16.2104,,,,,
1943-10,,,16.4527,,,,,
1943-11,,,16.6681,,,,,
1943-12,,,16.4527,,,,,
1944-01,,,16.6412,,,,,
1944-02,,,16.7758,,,,,
1944-03,,,16.7489,,,,,
1944-04,,,16.7489,,,,,
1944-05,,,16.6412,,,,,
1944-06,,,16.5874,,,,,
1944-07,,,16.5604,,,,,
1944-08,,,16.7758,,,,,
1944-09,,,16.6681,,,,,
1944-10,,,16.722,,,,,
1944-11,,,16.5873,,,,,
1944-12,,,16.5335,,,,,
1945-01,,,16.3719,,,,,
1945-02,,,16.3181,,,,,
1945-03,,,16.2104,,,,,
1945-04,,,15.9142,,,,,
1945-05,,,15.4833,,,,,
1945-06,,,15.1333,,,,,
1945-07,,,14.7832,,,,,
1945-08,,,13.2483,,,,,
1945-09,,,12.0635,,,,,
1945-10,,,11.5788,,,,,
1945-11,,,12.0097,,,,,
1945-12,,,12.0635,,,,,
1946-01,,,11.3903,,,,,
1946-02,,,10.8249,,,,,
1946-03,,,11.9558,,,,,
1946-04,,,11.7404,,,,,
1946-05,,,11.3096,,,,,
1946-06,,,12.0097,,,,,
1946-07,,,12.4136,,,,,
1946-08,,,12.8714,,,,,
1946-09,,,13.1137,,,,,
1946-10,,,13.356,,,,,
1946-11,,,13.4368,,,,,
1946-12,,,13.5176,,,,,
1947-01,,21.48,13.6792,,26.7375,,,
1947-02,,21.62,13.76,,27.257,,,
1947-03,,22.0,13.8407,,27.8054,,,
1947-04,,22.0,13.733,,28.3714,,,
1947-05,,21.95,13.7869,,28.9322,,,
1947-06,,22.08,13.7869,,29.605,,,
1947-07,,22.23,13.7061,,30.998,,,
1947-08,,22.4,13.7869,,31.5004,,,
1947-09,,22.84,13.8946,,31.9692,,,
1947-10,,22.91,14.0292,,32.439,,,
1947-11,,23.06,14.2177,,32.8911,,,
1947-12,,23.41,14.2716,,33.3754,,,
1948-01,,23.68,14.3524,,33.917,,,
1948-02,,23.67,14.3793,,34.4441,,,
1948-03,,23.5,14.2177,,35.0322,,,
1948-04,,23.82,14.2447,,35.6192,,,
1948-05,,24.01,14.487,,36.1653,,,
1948-06,,24.15,14.6755,,36.6633,,,
1948-07,,24.4,14.6755,,36.9852,,,
1948-08,,24.43,14.6216,,37.1043,,,
1948-09,,24.36,14.5139,,37.2135,,,
1948-10,,24.31,14.6217,,37.3104,,,
1948-11,,24.16,14.4332,,37.4096,,,
1948-12,,24.05,14.2985,,37.5548,,,
1949-01,,24.01,14.1639,,37.6976,,,
1949-02,,23.91,14.0292,,37.8299,,,
1949-03,,23.91,13.76,,37.9871,,,
1949-04,,23.92,13.6792,,38.1193,,,
1949-05,,23.91,13.4907,,38.2301,,,
1949-06,,23.92,13.4638,,38.3055,,,
1949-07,,23.7,13.4368,,38.4083,,,
1949-08,,23.7,13.5715,,38.4633,,,
1949-09,,23.75,13.7061,,38.5078,,,
1949-10,,23.67,13.1945,,38.5471,,,
1949-11,,23.7,13.5446,,38.5842,,,
1949-12,,23.61,13.7869,,38.6534,,,
1950-01,,23.51,14.0292,,39.0415,,,
1950-02,,23.61,14.0831,,39.6061,,,
1950-03,,23.64,14.5409,,40.2129,,,
1950-04,,23.65,15.0255,,40.8136,,,
1950-05,,23.77,15.3756,,41.3628,,,
1950-06,,23.88,15.8334,,41.9142,,,
1950-07,,24.07,16.345,,42.7255,,,
1950-08,,24.2,16.8566,,43.6913,,,
1950-09,,24.34,16.7489,,44.6291,,,
1950-10,,24.5,16.8566,,45.5261,,,
1950-11,,24.6,16.8297,,46.4138,,,
1950-12,,24.98,17.1259,,47.295,,,
1951-01,,25.38,17.1797,,48.061,,,
1951-02,,25.83,17.2875,,48.7107,,,
1951-03,,25.88,17.3682,,49.3793,,,
1951-04,,25.92,17.3952,,50.0452,,,
1951-05,,25.99,17.3413,,50.6744,,,
1951-06,,25.93,17.2605,,51.3065,,,
1951-07,,25.91,16.9913,,51.7314,,,
1951-08,,25.86,16.8297,,52.0001,,,
1951-09,,26.03,16.9374,,52.2604,,,
1951-10,,26.16,16.9105,,52.5364,,,
1951-11,,26.32,17.0451,,52.8176,,,
1951-12,,26.47,17.1528,,53.047,,,
1952-01,,26.45,17.3413,,53.4976,,,
1952-02,,26.41,17.449,,54.004,,,
1952-03,,26.39,17.5029,,54.2966,,,
1952-04,,26.46,17.3413,,54.7377,,,
1952-05,,26.47,17.1798,,55.2628,,,
1952-06,,26.53,17.0182,,56.1472,,,
1952-07,,26.68,16.7489,,56.6071,,,
1952-08,,26.69,17.826,,56.9242,,,
1952-09,,26.63,18.4723,,57.102,,,
1952-10,,26.69,18.6608,,57.7764,,,
1952-11,,26.69,19.0378,,58.5607,,,
1952-12,,26.71,19.1455,,58.7172,,,
1953-01,,26.64,19.1993,,59.1898,,,
1953-02,,26.59,19.307,,59.6419,,,
1953-03,,26.63,19.4686,,60.2853,,,
1953-04,,26.69,19.5494,,60.8892,,,
1953-05,,26.7,19.6571,,61.3176,,,
1953-06,,26.77,19.5763,,61.5892,,,
1953-07,,26.79,19.8187,,61.8143,,,
1953-08,,26.85,19.7109,,62.0534,,,
1953-09,,26.89,19.307,,62.0413,,,
1953-10,,26.95,19.1455,,61.9179,,,
1953-11,,26.85,18.6877,,61.7903,,,
1953-12,,26.87,18.2299,,61.603,,,
1954-01,,26.94,18.0953,,61.2695,,,
1954-02,,26.99,18.1492,,60.8945,,,
1954-03,,26.93,18.0414,,61.1667,,,
1954-04,,26.86,17.9337,,61.1724,,,
1954-05,,26.93,18.0414,,61.2293,,,
1954-06,,26.94,18.0953,,61.6102,,,
1954-07,,26.86,18.1222,0.8,61.6698,,,
1954-08,,26.85,18.0953,1.22,61.9155,,,
1954-09,,26.81,18.1222,1.07,62.3873,,,
1954-10,,26.72,18.3377,0.85,62.8354,,,
1954-11,,26.78,18.6338,0.83,63.2474,,,
1954-12,,26.77,18.8762,1.28,63.9292,,,
1955-01,,26.77,19.307,1.39,64.6757,,,
1955-02,,26.82,19.5494,1.29,65.1699,,,
1955-03,,26.79,20.0071,1.35,66.0031,,,
1955-04,,26.79,20.2495,1.43,66.7987,,,
1955-05,,26.77,20.5726,1.43,67.7483,,,
1955-06,,26.71,20.5996,1.64,69.1949,,,
1955-07,,26.76,20.7611,1.68,70.1507,,,
1955-08,,26.72,20.7342,1.96,70.777,,,
1955-09,,26.85,20.8688,2.18,71.4804,,,
1955-10,,26.82,21.2189,2.24,72.4096,,,
1955-11,,26.88,21.2727,2.35,73.5291,,,
1955-12,,26.87,21.3535,2.48,74.4656,,,
1956-01,,26.83,21.4882,2.45,75.2591,,,
1956-02,,26.86,21.2997,2.5,75.9456,,,
1956-03,,26.89,21.2997,2.5,77.2519,,,
1956-04,,26.93,21.4612,2.62,78.358,,,
1956-05,,27.03,21.2728,2.75,79.1612,,,
1956-06,,27.15,21.0843,2.71,80.4464,,,
1956-07,,27.29,20.438,2.75,80.9352,,,
1956-08,,27.31,21.2727,2.73,81.0563,,,
1956-09,,27.35,21.7574,2.95,81.527,,,
1956-10,,27.51,21.9459,2.96,82.2157,,,
1956-11,,27.51,21.7574,2.88,82.726,,,
1956-12,,27.63,22.0806,2.94,83.4672,,,
1957-01,,27.67,21.9998,2.84,83.4843,,,
1957-02,,27.8,22.2152,3.0,83.3787,,,
1957-03,,27.86,22.1883,2.96,83.9465,,,
1957-04,,27.93,21.8921,3.0,84.5436,,,
1957-05,,28.0,21.8113,3.0,85.112,,,
1957-06,,28.11,21.8652,3.0,85.7294,,,
1957-07,,28.19,21.9998,2.99,86.1301,,,
1957-08,,28.28,21.9998,3.24,86.527,,,
1957-09,,28.32,21.8113,3.47,86.7128,,,
1957-10,,28.32,21.4882,3.5,86.8818,,,
1957-11,,28.41,20.9765,3.28,86.9241,,,
1957-12,,28.47,20.5726,2.98,87.7188,,,
1958-01,,28.64,20.1956,2.72,94.0018,,,
1958-02,,28.7,19.7648,1.67,94.6888,,,
1958-03,,28.87,19.5225,1.2,95.0402,,,
1958-04,,28.94,19.1993,1.26,95.5626,,,
1958-05,,28.94,19.3878,0.63,95.5443,,,
1958-06,,28.91,19.8994,0.93,95.9975,,,
1958-07,,28.89,20.1956,0.68,96.475,,,
1958-08,,28.94,20.5995,1.53,96.2251,,,
1958-09,,28.91,20.7881,1.76,96.3311,,,
1958-10,,28.91,21.0304,1.8,96.9323,,,
1958-11,,28.95,21.6497,2.27,97.6739,,,
1958-12,,28.97,21.6767,2.42,98.8831,,,
1959-01,286.6,29.01,21.9998,2.48,99.8991,,,
1959-02,287.7,29.0,22.4306,2.43,100.1708,,,
1959-03,289.2,28.97,22.7538,2.8,100.5943,,,
1959-04,290.1,28.98,23.2384,2.96,102.0477,,,
1959-05,292.2,29.04,23.5885,2.9,103.5202,,,
1959-06,294.1,29.11,23.6155,3.39,105.3275,,,
1959-07,295.2,29.15,23.05,3.47,107.5485,,,
1959-08,296.4,29.18,22.2691,3.5,108.8354,,,
1959-09,296.7,29.25,22.2421,3.76,109.6602,,,
1959-10,296.5,29.35,22.0806,3.98,110.1332,,,
1959-11,297.1,29.35,22.2152,4.0,110.6852,,,
1959-12,297.8,29.41,23.5885,3.99,113.0608,,,
1960-01,298.2,29.37,24.2078,3.99,113.3293,,,
1960-02,298.4,29.41,23.9924,3.97,113.0908,,,
1960-03,299.3,29.41,23.777,3.84,113.696,,,
1960-04,300.1,29.54,23.5885,3.92,114.6632,,,
1960-05,300.9,29.57,23.5616,3.85,115.3227,,,
1960-06,302.3,29.61,23.2654,3.32,116.0878,,,
1960-07,304.1,29.55,23.1846,3.23,116.5776,,,
1960-08,306.9,29.61,23.1577,2.98,116.6847,,,
1960-09,308.4,29.61,22.9153,2.6,117.1448,,,
1960-10,309.5,29.75,22.8884,2.47,117.2335,,,
1960-11,310.9,29.78,22.5653,2.44,117.0689,,,
1960-12,312.4,29.81,22.1344,1.98,118.8525,,,
1961-01,314.1,29.84,22.1613,1.45,119.6541,,,
1961-02,316.5,29.84,22.1344,2.54,120.8877,,,
1961-03,318.3,29.84,22.2691,2.02,120.9929,,,
1961-04,319.9,29.81,22.7268,1.49,121.1425,,,
1961-05,322.2,29.84,23.0769,1.98,121.9517,,,
1961-06,324.3,29.84,23.4,1.73,122.1175,,,
1961-07,325.6,29.92,23.6693,1.17,122.5893,,,
1961-08,327.6,29.94,23.8847,2.0,122.572,,,
1961-09,329.5,29.98,23.8578,1.88,123.6687,,,
1961-10,331.1,29.98,24.3156,2.26,124.4737,,,
1961-11,333.4,29.98,24.6926,2.61,125.3969,,,
1961-12,335.5,30.01,24.908,2.33,126.4226,,,
1962-01,337.5,30.04,24.6925,2.15,127.0442,,,
1962-02,340.1,30.11,25.0964,2.37,127.6098,,,
1962-03,343.1,30.17,25.2311,2.85,128.8503,,,
1962-04,345.5,30.21,25.285,2.78,130.6636,,,
1962-05,347.5,30.24,25.258,2.36,131.6599,,,
1962-06,349.3,30.21,25.2042,2.68,132.9244,,,
1962-07,350.8,30.22,25.4465,2.71,133.6276,,,
1962-08,352.8,30.28,25.4734,2.93,134.6325,,,
1962-09,354.9,30.42,25.635,2.9,136.683,,,
1962-10,357.2,30.38,25.6619,2.9,137.7075,,,
1962-11,359.8,30.38,25.7696,2.94,138.979,,,
1962-12,362.7,30.38,25.7696,2.93,141.1296,,,
1963-01,365.2,30.44,25.9581,2.92,141.6467,,,
1963-02,367.9,30.48,26.2544,3.0,142.5694,,,
1963-03,370.7,30.51,26.4159,2.98,143.9988,,,
1963-04,373.3,30.48,26.6582,2.9,145.2342,,,
1963-05,376.1,30.51,26.9814,3.0,147.2265,,,
1963-06,378.4,30.61,27.0622,2.99,149.0653,,,
1963-07,381.1,30.69,26.9545,3.02,151.2214,,,
1963-08,383.6,30.75,27.0083,3.49,152.2094,,,
1963-09,386.0,30.72,27.2776,3.48,154.5506,,,
1963-10,388.3,30.75,27.4661,3.5,155.5033,,,
1963-11,391.5,30.78,27.6007,3.48,157.738,,,
1963-12,393.2,30.88,27.5469,3.38,160.6464,,,
1964-01,395.2,30.94,27.7892,3.48,161.4548,,,2.5
1964-02,397.6,30.91,27.9777,3.48,161.7124,,,2.5
1964-03,399.8,30.94,27.9777,3.43,163.1735,,,2.51
1964-04,401.7,30.95,28.4355,3.47,165.4159,,,2.52
1964-05,404.2,30.98,28.597,3.5,167.0757,,,2.52
1964-06,407.1,31.01,28.6778,3.5,169.3891,,,2.53
1964-07,410.1,31.02,28.8663,3.42,170.731,,,2.54
1964-08,413.4,31.05,29.0548,3.5,171.315,,,2.55
1964-09,416.9,31.08,29.1625,3.45,172.8706,,,2.56
1964-10,419.1,31.12,28.7586,3.36,174.3496,,,2.55
1964-11,422.1,31.21,29.6472,3.52,175.9494,,,2.56
1964-12,424.8,31.25,29.9973,3.85,178.8538,,,2.58
1965-01,427.5,31.28,30.3204,3.9,181.2183,,,2.58
1965-02,430.4,31.28,30.5089,3.98,182.7466,,,2.59
1965-03,433.2,31.31,30.9128,4.05,185.1128,,,2.61
1965-04,435.5,31.38,31.0474,4.09,188.2295,,,2.6
1965-05,437.1,31.48,31.2898,4.1,190.5937,,,2.62
1965-06,440.1,31.61,31.5321,4.05,193.5097,,,2.63
1965-07,442.9,31.58,31.8283,4.09,195.1039,,,2.63
1965-08,445.8,31.55,31.963,4.12,196.2894,,,2.64
1965-09,449.5,31.62,32.0438,4.02,199.2496,,,2.65
1965-10,452.6,31.65,32.3669,4.08,200.1549,,,2.66
1965-11,455.7,31.75,32.5015,4.1,201.6088,,,2.67
1965-12,459.2,31.85,32.9054,4.32,205.4162,,,2.67
1966-01,462.0,31.88,33.2286,4.42,207.0344,,,2.68
1966-02,464.6,32.08,33.444,4.6,207.2686,,,2.69
1966-03,467.2,32.18,33.9018,4.66,209.1513,,,2.7
1966-04,469.3,32.28,33.9556,4.67,212.2621,,,2.71
1966-05,470.1,32.35,34.2787,4.9,214.5167,,,2.72
1966-06,471.2,32.38,34.4403,5.17,217.2052,,,2.73
1966-07,470.8,32.45,34.6288,5.3,219.3556,,,2.74
1966-08,472.6,32.65,34.6557,5.53,219.3894,,,2.75
1966-09,475.4,32.75,34.9789,5.4,219.9937,,,2.76
1966-10,475.7,32.85,35.2212,5.53,220.2474,,,2.77
1966-11,477.3,32.88,34.9788,5.76,220.5073,,,2.78
1966-12,480.2,32.92,35.0596,5.4,222.6258,,,2.78
1967-01,481.6,32.9,35.225,4.94,224.0629,,,2.8
1967-02,485.1,33.0,34.8255,5.0,223.8324,,,2.81
1967-03,489.7,33.0,34.6292,4.53,225.9366,,,2.81
1967-04,492.1,33.1,34.9558,4.05,227.1748,,,2.82
1967-05,497.2,33.1,34.6508,3.94,228.3156,,,2.83
1967-06,502.0,33.3,34.6465,3.98,230.0656,,,2.85
1967-07,506.3,33.4,34.5676,3.79,232.4643,,,2.86
1967-08,510.8,33.5,35.2299,3.9,233.0617,,,2.88
1967-09,514.7,33.6,35.1727,3.99,234.4701,,,2.88
1967-10,518.2,33.7,35.4591,3.88,235.8102,,,2.89
1967-11,521.2,33.9,35.9663,4.13,237.1501,,,2.91
1967-12,524.8,34.0,36.3536,4.51,240.6193,,,2.92
1968-01,527.4,34.1,36.3145,4.61,242.8366,,,2.94
1968-02,530.4,34.2,36.4446,4.71,242.6078,,,2.95
1968-03,533.2,34.3,36.5584,5.05,243.7061,,,2.97
1968-04,535.7,34.4,36.6113,5.76,246.8904,,,2.99
1968-05,538.9,34.5,37.022,6.12,248.0322,,,3.0
1968-06,542.6,34.7,37.158,6.07,250.8297,,,3.01
1968-07,545.6,34.9,37.101,6.03,254.3162,,,3.03
1968-08,549.4,35.0,37.2045,6.03,256.2743,,,3.04
1968-09,553.5,35.1,37.3454,5.78,259.2065,,,3.07
1968-10,557.6,35.3,37.4196,5.91,261.7632,,,3.08
1968-11,562.4,35.4,37.9036,5.82,264.6152,,,3.1
1968-12,566.9,35.6,38.0233,6.02,269.1695,,,3.11
1969-01,569.3,35.7,38.2533,6.3,269.8586,,,3.12
1969-02,571.9,35.8,38.4981,6.61,271.6367,,,3.14
1969-03,574.4,36.1,38.8,6.79,273.6838,,,3.16
1969-04,575.7,36.3,38.6573,7.41,277.6162,,,3.18
