iso3,anio,share_local,fx_share
MEX,2013,0.8280000000000001,0.17199999999999993
MEX,2014,0.8140000000000001,0.18599999999999994
MEX,2015,0.7969999999999999,0.20300000000000007
MEX,2016,0.77,0.22999999999999998
MEX,2017,0.781,0.21899999999999997
MEX,2018,0.787,0.21299999999999997
MEX,2019,0.8,0.19999999999999996
MEX,2020,0.782,0.21799999999999997
MEX,2021,0.791,0.20899999999999996
MEX,2022,0.8180000000000001,0.18199999999999994
MEX,2023,0.849,0.15100000000000002
MEX,2024,0.842,0.15800000000000003
MEX,2025,0.849,0.15100000000000002
MKD,1999,0.31399999999999995,0.686
MKD,2000,0.52,0.48
MKD,2001,0.515,0.485
MKD,2002,0.487,0.513
MKD,2003,0.45599999999999996,0.544
MKD,2004,0.43899999999999995,0.561
MKD,2005,0.30700000000000005,0.693
MKD,2006,0.363,0.637
MKD,2007,0.372,0.628
MKD,2008,0.348,0.652
MKD,2009,0.34199999999999997,0.658
MKD,2010,0.30600000000000005,0.694
MKD,2011,0.24,0.76
MKD,2012,0.364,0.636
MKD,2013,0.42200000000000004,0.578
MKD,2014,0.352,0.648
MKD,2015,0.387,0.613
MKD,2016,0.357,0.643
MKD,2017,0.387,0.613
MKD,2018,0.21099999999999997,0.789
MKD,2019,0.22899999999999998,0.771
MKD,2020,0.241,0.759
MKD,2021,0.245,0.755
MKD,2022,0.242,0.758
MKD,2023,0.29100000000000004,0.709
MKD,2024,0.33299999999999996,0.667
MKD,2025,0.38,0.62
MLI,1989,0.04400000000000004,0.956
MLI,1990,0.135,0.865
MLI,1991,0.14700000000000002,0.853
MLI,1992,0.031000000000000028,0.969
MLI,1993,0.030000000000000027,0.97
MLI,1994,0.08299999999999996,0.917
MLI,1995,0.07299999999999995,0.927
MLI,1996,0.04300000000000004,0.957
MLI,1997,0.04500000000000004,0.955
MLI,1998,0.11399999999999999,0.886
MLI,1999,0.016000000000000014,0.984
MLI,2000,0.016000000000000014,0.984
MLI,2001,0.07699999999999996,0.923
MLI,2002,0.08699999999999997,0.913
MLI,2003,0.07999999999999996,0.92
MLI,2004,0.06899999999999995,0.931
MLI,2005,0.06799999999999995,0.932
MLI,2006,0.05300000000000005,0.947
MLI,2007,0.08899999999999997,0.911
MLI,2008,0.08199999999999996,0.918
MLI,2009,0.15600000000000003,0.844
MLI,2010,0.17700000000000005,0.823
MLI,2011,0.17600000000000005,0.824
MLI,2012,0.15200000000000002,0.848
MLI,2013,0.17400000000000004,0.826
MLI,2014,0.20599999999999996,0.794
MLI,2015,0.21299999999999997,0.787
MLI,2016,0.30100000000000005,0.699
MLI,2017,0.376,0.624
MLI,2018,0.349,0.651
MLI,2019,0.37,0.63
MLI,2020,0.43200000000000005,0.568
MLI,2021,0.43899999999999995,0.561
MLI,2022,0.46099999999999997,0.539
MLI,2023,0.505,0.495
MLI,2024,0.503,0.497
MMR,1998,0.872,0.128
MMR,1999,0.853,0.14700000000000002
MMR,2000,0.899,0.10099999999999998
MMR,2001,0.933,0.06699999999999995
MMR,2002,0.897,0.10299999999999998
MMR,2003,0.885,0.11499999999999999
MMR,2004,0.89,0.10999999999999999
MMR,2005,0.901,0.09899999999999998
MMR,2006,0.895,0.10499999999999998
MMR,2007,0.888,0.11199999999999999
MMR,2008,0.895,0.10499999999999998
MMR,2009,0.906,0.09399999999999997
MMR,2010,0.918,0.08199999999999996
MMR,2011,0.937,0.06299999999999994
MMR,2012,0.938,0.062000000000000055
MMR,2013,0.832,0.16800000000000004
MMR,2014,0.8160000000000001,0.18399999999999994
MMR,2015,0.804,0.19599999999999995
MMR,2016,0.8109999999999999,0.18900000000000006
MMR,2017,0.81,0.18999999999999995
MMR,2018,0.798,0.20199999999999996
MMR,2019,0.808,0.19199999999999995
MMR,2020,0.771,0.22899999999999998
MMR,2021,0.748,0.252
MMR,2022,0.8,0.19999999999999996
MMR,2023,0.808,0.19199999999999995
MMR,2024,0.85,0.15000000000000002
MNE,2005,0.267,0.733
MNE,2006,0.281,0.719
MNE,2007,0.373,0.627
MNE,2008,0.46199999999999997,0.538
MNE,2009,0.386,0.614
MNE,2010,0.28200000000000003,0.718
MNE,2011,0.28300000000000003,0.717
MNE,2012,0.238,0.762
MNE,2013,0.259,0.741
MNE,2014,0.246,0.754
MNE,2015,0.19099999999999995,0.809
MNE,2016,0.22499999999999998,0.775
MNE,2017,0.22499999999999998,0.775
MNE,2018,0.20699999999999996,0.793
MNE,2019,0.21599999999999997,0.784
MNE,2020,0.16200000000000003,0.838
MNE,2021,0.18799999999999994,0.812
MNE,2022,0.20799999999999996,0.792
MNE,2023,0.22599999999999998,0.774
MNE,2024,0.17400000000000004,0.826
MNG,2001,0.049000000000000044,0.951
MNG,2002,0.028000000000000025,0.972
MNG,2003,0.03700000000000003,0.963
MNG,2004,0.08099999999999996,0.919
MNG,2005,0.08699999999999997,0.913
MNG,2006,0.05900000000000005,0.941
MNG,2007,0.038000000000000034,0.962
MNG,2008,0.030000000000000027,0.97
MNG,2009,0.22599999999999998,0.774
MNG,2010,0.27,0.73
MNG,2011,0.41600000000000004,0.584
MNG,2012,0.638,0.362
MNG,2013,0.256,0.744
MNG,2014,0.254,0.746
MNG,2015,0.371,0.629
MNG,2016,0.356,0.644
MNG,2017,0.16900000000000004,0.831
MNG,2018,0.07699999999999996,0.923
MNG,2019,0.06299999999999994,0.937
MNG,2020,0.04400000000000004,0.956
MNG,2021,0.03600000000000003,0.964
MNG,2022,0.03400000000000003,0.966
MNG,2023,0.0050000000000000044,0.995
MNG,2024,0.013000000000000012,0.987
MNG,2025,0.02100000000000002,0.979
MOZ,1999,0.16600000000000004,0.834
MOZ,2000,0.08099999999999996,0.919
MOZ,2001,0.499,0.501
MOZ,2002,0.249,0.751
MOZ,2003,0.25,0.75
MOZ,2004,0.30200000000000005,0.698
MOZ,2005,0.33899999999999997,0.661
MOZ,2006,0.44199999999999995,0.558
MOZ,2007,0.36,0.64
MOZ,2008,0.31699999999999995,0.683
MOZ,2009,0.29100000000000004,0.709
MOZ,2010,0.31000000000000005,0.69
MOZ,2011,0.29000000000000004,0.71
MOZ,2012,0.257,0.743
MOZ,2013,0.33899999999999997,0.661
MOZ,2014,0.406,0.594
MOZ,2015,0.43400000000000005,0.566
MOZ,2016,0.43999999999999995,0.56
MOZ,2017,0.43400000000000005,0.566
MOZ,2018,0.44399999999999995,0.556
MOZ,2019,0.43100000000000005,0.569
MOZ,2020,0.42200000000000004,0.578
MOZ,2021,0.482,0.518
MOZ,2022,0.552,0.44799999999999995
MOZ,2023,0.562,0.43799999999999994
MOZ,2024,0.623,0.377
MRT,1989,0.358,0.642
MRT,1990,0.375,0.625
MRT,1991,0.383,0.617
MRT,1992,0.07299999999999995,0.927
MRT,1993,0.22099999999999997,0.779
MRT,1994,0.21199999999999997,0.788
MRT,1995,0.18100000000000005,0.819
MRT,1996,0.17500000000000004,0.825
MRT,1997,0.09799999999999998,0.902
MRT,1998,0.10899999999999999,0.891
MRT,1999,0.0,1.0
MRT,2000,0.0,1.0
MRT,2001,0.0,1.0
MRT,2002,0.0,1.0
MRT,2003,0.0,1.0
MRT,2004,0.0,1.0
MRT,2005,0.11099999999999999,0.889
MRT,2006,0.29400000000000004,0.706
MRT,2007,0.563,0.43700000000000006
MRT,2008,0.485,0.515
MRT,2009,0.32399999999999995,0.676
MRT,2010,0.17600000000000005,0.824
MRT,2011,0.16000000000000003,0.84
MRT,2012,0.24,0.76
MRT,2013,0.22599999999999998,0.774
MRT,2014,0.21499999999999997,0.785
MRT,2015,0.21499999999999997,0.785
MRT,2016,0.17300000000000004,0.827
MRT,2017,0.16500000000000004,0.835
MRT,2018,0.255,0.745
MRT,2019,0.242,0.758
MRT,2020,0.243,0.757
MRT,2021,0.269,0.731
MRT,2022,0.22599999999999998,0.774
MRT,2023,0.20999999999999996,0.79
MUS,1989,0.474,0.526
MUS,1990,0.5429999999999999,0.4570000000000001
MUS,1991,0.544,0.45599999999999996
MUS,1992,0.5529999999999999,0.44700000000000006
MUS,1993,0.56,0.43999999999999995
MUS,1994,0.6779999999999999,0.32200000000000006
MUS,1995,0.552,0.44799999999999995
MUS,1996,0.571,0.42900000000000005
MUS,1997,0.5660000000000001,0.43399999999999994
MUS,1998,0.597,0.403
MUS,1999,0.643,0.357
MUS,2000,0.882,0.118
MUS,2001,0.901,0.09899999999999998
MUS,2002,0.883,0.11699999999999999
MUS,2003,0.906,0.09399999999999997
MUS,2004,0.905,0.09499999999999997
MUS,2005,0.914,0.08599999999999997
MUS,2006,0.921,0.07899999999999996
MUS,2007,0.922,0.07799999999999996
MUS,2008,0.865,0.135
MUS,2009,0.881,0.119
MUS,2010,0.853,0.14700000000000002
MUS,2011,0.835,0.16500000000000004
MUS,2012,0.8160000000000001,0.18399999999999994
MUS,2013,0.78,0.21999999999999997
MUS,2014,0.779,0.22099999999999997
MUS,2015,0.784,0.21599999999999997
MUS,2016,0.8140000000000001,0.18599999999999994
MUS,2017,0.842,0.15800000000000003
MUS,2018,0.865,0.135
MUS,2019,0.88,0.12
MUS,2020,0.832,0.16800000000000004
MUS,2021,0.83,0.17000000000000004
MUS,2022,0.83,0.17000000000000004
MUS,2023,0.841,0.15900000000000003
MUS,2024,0.844,0.15600000000000003
MUS,2025,0.858,0.14200000000000002
MYS,1989,0.663,0.33699999999999997
MYS,1990,0.6990000000000001,0.30099999999999993
MYS,1991,0.696,0.30400000000000005
MYS,1992,0.72,0.28
MYS,1993,0.6819999999999999,0.31800000000000006
MYS,1994,0.638,0.362
MYS,1995,0.5680000000000001,0.43199999999999994
MYS,1996,0.5780000000000001,0.42199999999999993
MYS,1997,0.34199999999999997,0.658
MYS,1998,0.40700000000000003,0.593
MYS,1999,0.43200000000000005,0.568
MYS,2000,0.486,0.514
MYS,2001,0.42400000000000004,0.576
MYS,2002,0.44899999999999995,0.551
MYS,2003,0.646,0.354
MYS,2004,0.649,0.351
MYS,2005,0.732,0.268
MYS,2006,0.743,0.257
MYS,2007,0.77,0.22999999999999998
MYS,2008,0.772,0.22799999999999998
MYS,2009,0.804,0.19599999999999995
MYS,2010,0.731,0.269
MYS,2011,0.7110000000000001,0.2889999999999999
MYS,2012,0.718,0.28200000000000003
MYS,2013,0.969,0.031000000000000028
MYS,2014,0.971,0.029000000000000026
MYS,2015,0.966,0.03400000000000003
MYS,2016,0.964,0.03600000000000003
MYS,2017,0.976,0.02400000000000002
MYS,2018,0.977,0.02300000000000002
MYS,2019,0.964,0.03600000000000003
MYS,2020,0.968,0.03200000000000003
MYS,2021,0.97,0.030000000000000027
MYS,2022,0.973,0.027000000000000024
MYS,2023,0.975,0.025000000000000022
MYS,2024,0.978,0.02200000000000002
MYS,2025,0.984,0.016000000000000014
NAM,2010,0.6859999999999999,0.31400000000000006
NAM,2011,0.63,0.37
NAM,2012,0.606,0.394
NAM,2013,0.5489999999999999,0.45100000000000007
NAM,2014,0.609,0.391
NAM,2015,0.482,0.518
NAM,2016,0.597,0.403
NAM,2017,0.542,0.45799999999999996
NAM,2018,0.5369999999999999,0.4630000000000001
NAM,2019,0.621,0.379
NAM,2020,0.624,0.376
NAM,2021,0.6739999999999999,0.32600000000000007
NAM,2022,0.7,0.30000000000000004
NAM,2023,0.7070000000000001,0.2929999999999999
NAM,2024,0.723,0.277
NAM,2025,0.841,0.15900000000000003
NER,1989,0.28,0.72
NER,1990,0.238,0.762
NER,1991,0.241,0.759
NER,1992,0.134,0.866
NER,1993,0.09699999999999998,0.903
NER,1994,0.131,0.869
NER,1995,0.123,0.877
NER,1996,0.127,0.873
NER,1997,0.15900000000000003,0.841
NER,1998,0.16600000000000004,0.834
NER,1999,0.050000000000000044,0.95
NER,2000,0.21499999999999997,0.785
NER,2001,0.20699999999999996,0.793
NER,2002,0.238,0.762
NER,2003,0.17400000000000004,0.826
NER,2004,0.21799999999999997,0.782
NER,2005,0.14900000000000002,0.851
NER,2006,0.281,0.719
NER,2007,0.31200000000000006,0.688
NER,2008,0.20499999999999996,0.795
NER,2009,0.21299999999999997,0.787
NER,2010,0.16900000000000004,0.831
NER,2011,0.11699999999999999,0.883
NER,2012,0.14600000000000002,0.854
NER,2013,0.16100000000000003,0.839
NER,2014,0.20599999999999996,0.794
NER,2015,0.30500000000000005,0.695
NER,2016,0.30900000000000005,0.691
NER,2017,0.381,0.619
NER,2018,0.39,0.61
NER,2019,0.388,0.612
NER,2020,0.399,0.601
NER,2021,0.42200000000000004,0.578
NER,2022,0.41300000000000003,0.587
NER,2023,0.45799999999999996,0.542
NER,2024,0.497,0.503
NGA,1989,0.577,0.42300000000000004
NGA,1990,0.526,0.474
NGA,1991,0.5589999999999999,0.44100000000000006
NGA,1992,0.369,0.631
NGA,1993,0.546,0.45399999999999996
NGA,1994,0.573,0.42700000000000005
NGA,1995,0.603,0.397
NGA,1996,0.5780000000000001,0.42199999999999993
NGA,1997,0.622,0.378
NGA,1998,0.637,0.363
NGA,1999,0.43500000000000005,0.565
NGA,2000,0.256,0.744
NGA,2001,0.31100000000000005,0.689
NGA,2002,0.271,0.729
NGA,2003,0.19199999999999995,0.808
NGA,2004,0.22699999999999998,0.773
NGA,2005,0.40900000000000003,0.591
NGA,2006,0.853,0.14700000000000002
NGA,2007,0.849,0.15100000000000002
NGA,2008,0.827,0.17300000000000004
NGA,2009,0.847,0.15300000000000002
NGA,2010,0.847,0.15300000000000002
NGA,2011,0.864,0.136
NGA,2012,0.865,0.135
NGA,2013,0.854,0.14600000000000002
NGA,2014,0.854,0.14600000000000002
NGA,2015,0.84,0.16000000000000003
NGA,2016,0.8049999999999999,0.19500000000000006
NGA,2017,0.72,0.28
NGA,2018,0.657,0.34299999999999997
NGA,2019,0.556,0.44399999999999995
NGA,2020,0.45799999999999996,0.542
NGA,2021,0.30800000000000005,0.692
NGA,2022,0.33699999999999997,0.663
NGA,2023,0.273,0.727
NGA,2024,0.565,0.43500000000000005
NIC,1997,0.0,1.0
NIC,1998,0.0,1.0
NIC,1999,0.22699999999999998,0.773
NIC,2000,0.19799999999999995,0.802
NIC,2001,0.45599999999999996,0.544
NIC,2002,0.43799999999999994,0.562
NIC,2003,0.41900000000000004,0.581
NIC,2004,0.491,0.509
NIC,2005,0.496,0.504
NIC,2006,0.538,0.46199999999999997
NIC,2007,0.6659999999999999,0.3340000000000001
NIC,2008,0.641,0.359
NIC,2009,0.605,0.395
NIC,2010,0.0,1.0
NIC,2011,0.0,1.0
NIC,2012,0.0,1.0
NIC,2013,0.0,1.0
NIC,2014,0.0,1.0
NIC,2015,0.0,1.0
NIC,2016,0.121,0.879
NIC,2017,0.10699999999999998,0.893
NIC,2018,0.10199999999999998,0.898
NIC,2019,0.09399999999999997,0.906
NIC,2020,0.08299999999999996,0.917
NIC,2021,0.07799999999999996,0.922
NIC,2022,0.06799999999999995,0.932
NIC,2023,0.06799999999999995,0.932
NIC,2024,0.20499999999999996,0.795
OMN,1989,0.41300000000000003,0.587
OMN,1990,0.030000000000000027,0.97
OMN,1991,0.954,0.04600000000000004
OMN,1992,0.956,0.04400000000000004
OMN,1993,0.948,0.052000000000000046
OMN,1994,0.933,0.06699999999999995
OMN,1995,0.929,0.07099999999999995
OMN,1996,0.933,0.06699999999999995
OMN,1997,0.904,0.09599999999999997
OMN,1998,0.94,0.06000000000000005
OMN,1999,0.928,0.07199999999999995
OMN,2000,0.927,0.07299999999999995
OMN,2001,0.955,0.04500000000000004
OMN,2002,0.9299999999999999,0.07000000000000006
OMN,2003,0.911,0.08899999999999997
OMN,2004,0.923,0.07699999999999996
OMN,2005,0.884,0.11599999999999999
OMN,2006,0.883,0.11699999999999999
OMN,2007,0.81,0.18999999999999995
OMN,2008,0.804,0.19599999999999995
OMN,2009,0.855,0.14500000000000002
OMN,2010,0.86,0.14
OMN,2011,0.846,0.15400000000000003
OMN,2012,0.861,0.139
OMN,2013,0.859,0.14100000000000001
OMN,2014,0.834,0.16600000000000004
OMN,2015,0.94,0.06000000000000005
OMN,2016,0.766,0.23399999999999999
OMN,2017,0.625,0.375
OMN,2018,0.524,0.476
OMN,2019,0.489,0.511
OMN,2020,0.486,0.514
OMN,2021,0.37,0.63
OMN,2022,0.29000000000000004,0.71
OMN,2023,0.239,0.761
OMN,2024,0.278,0.722
OMN,2025,0.265,0.735
PAK,1989,0.522,0.478
PAK,1990,0.513,0.487
PAK,1991,0.567,0.43300000000000005
PAK,1992,0.591,0.40900000000000003
PAK,1993,0.571,0.42900000000000005
PAK,1994,0.569,0.43100000000000005
PAK,1995,0.528,0.472
PAK,1996,0.521,0.479
PAK,1997,0.5349999999999999,0.4650000000000001
PAK,1998,0.528,0.472
PAK,1999,0.532,0.46799999999999997
PAK,2000,0.532,0.46799999999999997
PAK,2001,0.5640000000000001,0.43599999999999994
PAK,2002,0.5509999999999999,0.44900000000000007
PAK,2003,0.517,0.483
PAK,2004,0.516,0.484
PAK,2005,0.562,0.43799999999999994
PAK,2006,0.546,0.45399999999999996
PAK,2007,0.54,0.45999999999999996
PAK,2008,0.487,0.513
PAK,2009,0.603,0.397
PAK,2010,0.635,0.365
PAK,2011,0.675,0.32499999999999996
PAK,2012,0.698,0.30200000000000005
PAK,2013,0.725,0.275
PAK,2014,0.737,0.263
PAK,2015,0.755,0.245
PAK,2016,0.763,0.237
PAK,2017,0.724,0.276
PAK,2018,0.6890000000000001,0.31099999999999994
PAK,2019,0.6910000000000001,0.30899999999999994
PAK,2020,0.6990000000000001,0.30099999999999993
PAK,2021,0.6779999999999999,0.32200000000000006
PAK,2022,0.6759999999999999,0.32400000000000007
PAK,2023,0.634,0.366
PAK,2024,0.6910000000000001,0.30899999999999994
PAK,2025,0.708,0.29200000000000004
PAN,1993,0.257,0.743
PAN,1994,0.247,0.753
PAN,1995,0.22199999999999998,0.778
PAN,1996,0.26,0.74
PAN,1997,0.254,0.746
PAN,1998,0.245,0.755
PAN,1999,0.276,0.724
PAN,2000,0.275,0.725
PAN,2001,0.254,0.746
PAN,2002,0.255,0.745
PAN,2003,0.249,0.751
PAN,2004,0.276,0.724
PAN,2005,0.259,0.741
PAN,2006,0.255,0.745
PAN,2007,0.20999999999999996,0.79
PAN,2008,0.19099999999999995,0.809
PAN,2009,0.11199999999999999,0.888
PAN,2010,0.122,0.878
PAN,2011,0.16600000000000004,0.834
PAN,2012,0.244,0.756
PAN,2013,0.21999999999999997,0.78
PAN,2014,0.21299999999999997,0.787
PAN,2015,0.22599999999999998,0.774
PAN,2016,0.21799999999999997,0.782
PAN,2017,0.21299999999999997,0.787
PAN,2018,0.19899999999999995,0.801
PAN,2019,0.21899999999999997,0.781
PAN,2020,0.19299999999999995,0.807
PAN,2021,0.18899999999999995,0.811
PAN,2022,0.16800000000000004,0.832
PAN,2023,0.15000000000000002,0.85
PER,1999,0.29800000000000004,0.702
PER,2000,0.29600000000000004,0.704
PER,2001,0.29500000000000004,0.705
PER,2002,0.281,0.719
PER,2003,0.257,0.743
PER,2004,0.255,0.745
PER,2005,0.274,0.726
PER,2006,0.29900000000000004,0.701
PER,2007,0.36,0.64
PER,2008,0.368,0.632
PER,2009,0.42100000000000004,0.579
PER,2010,0.42000000000000004,0.58
PER,2011,0.43300000000000005,0.567
PER,2012,0.472,0.528
PER,2013,0.505,0.495
PER,2014,0.54,0.45999999999999996
PER,2015,0.497,0.503
PER,2016,0.5489999999999999,0.45100000000000007
PER,2017,0.6639999999999999,0.3360000000000001
PER,2018,0.6910000000000001,0.30899999999999994
PER,2019,0.71,0.29000000000000004
PER,2020,0.5840000000000001,0.4159999999999999
PER,2021,0.473,0.527
PER,2022,0.494,0.506
PER,2023,0.529,0.471
PER,2024,0.526,0.474
PER,2025,0.5720000000000001,0.42799999999999994
PHL,1989,0.61,0.39
PHL,1990,0.491,0.509
PHL,1991,0.518,0.482
PHL,1992,0.40700000000000003,0.593
PHL,1993,0.493,0.507
PHL,1994,0.554,0.44599999999999995
PHL,1995,0.571,0.42900000000000005
PHL,1996,0.602,0.398
PHL,1997,0.54,0.45999999999999996
PHL,1998,0.496,0.504
PHL,1999,0.473,0.527
PHL,2000,0.478,0.522
PHL,2001,0.5509999999999999,0.44900000000000007
PHL,2002,0.5589999999999999,0.44100000000000006
PHL,2003,0.5429999999999999,0.4570000000000001
PHL,2004,0.596,0.404
PHL,2005,0.64,0.36
PHL,2006,0.643,0.357
PHL,2007,0.669,0.33099999999999996
PHL,2008,0.6619999999999999,0.3380000000000001
PHL,2009,0.655,0.345
PHL,2010,0.642,0.358
PHL,2011,0.637,0.363
PHL,2012,0.6799999999999999,0.32000000000000006
PHL,2013,0.698,0.30200000000000005
PHL,2014,0.718,0.28200000000000003
PHL,2015,0.719,0.281
PHL,2016,0.71,0.29000000000000004
PHL,2017,0.73,0.27
PHL,2018,0.714,0.28600000000000003
PHL,2019,0.733,0.267
PHL,2020,0.727,0.273
PHL,2021,0.748,0.252
PHL,2022,0.736,0.264
PHL,2023,0.7170000000000001,0.2829999999999999
PHL,2024,0.7130000000000001,0.2869999999999999
PHL,2025,0.7070000000000001,0.2929999999999999
PNG,1989,0.31799999999999995,0.682
PNG,1990,0.272,0.728
PNG,1991,0.28800000000000003,0.712
PNG,1992,0.357,0.643
PNG,1993,0.41500000000000004,0.585
PNG,1994,0.492,0.508
PNG,1995,0.43600000000000005,0.564
PNG,1996,0.507,0.493
PNG,1997,0.528,0.472
PNG,1998,0.474,0.526
PNG,1999,0.31599999999999995,0.684
PNG,2000,0.29700000000000004,0.703
PNG,2001,0.29800000000000004,0.702
PNG,2002,0.31699999999999995,0.683
PNG,2003,0.387,0.613
PNG,2004,0.42400000000000004,0.576
PNG,2005,0.476,0.524
PNG,2006,0.46799999999999997,0.532
PNG,2007,0.509,0.491
PNG,2008,0.597,0.403
PNG,2009,0.609,0.391
PNG,2010,0.602,0.398
PNG,2011,0.6779999999999999,0.32200000000000006
PNG,2012,0.724,0.276
PNG,2013,0.746,0.254
PNG,2014,0.769,0.23099999999999998
PNG,2015,0.75,0.25
PNG,2016,0.722,0.278
PNG,2017,0.6839999999999999,0.31600000000000006
PNG,2018,0.606,0.394
PNG,2019,0.542,0.45799999999999996
PNG,2020,0.5509999999999999,0.44900000000000007
PNG,2021,0.56,0.43999999999999995
PNG,2022,0.5569999999999999,0.44300000000000006
PNG,2023,0.552,0.44799999999999995
PNG,2024,0.558,0.44199999999999995
PRY,1989,0.33399999999999996,0.666
PRY,1990,0.5409999999999999,0.4590000000000001
PRY,1991,0.474,0.526
PRY,1992,0.502,0.498
PRY,1993,0.507,0.493
PRY,1994,0.5429999999999999,0.4570000000000001
PRY,1995,0.519,0.481
PRY,1996,0.515,0.485
PRY,1997,0.43799999999999994,0.562
PRY,1998,0.475,0.525
PRY,1999,0.473,0.527
PRY,2000,0.532,0.46799999999999997
PRY,2001,0.46299999999999997,0.537
PRY,2002,0.483,0.517
PRY,2003,0.45699999999999996,0.543
PRY,2004,0.21399999999999997,0.786
PRY,2005,0.22799999999999998,0.772
PRY,2006,0.261,0.739
PRY,2007,0.28900000000000003,0.711
PRY,2008,0.28700000000000003,0.713
PRY,2009,0.33199999999999996,0.668
PRY,2010,0.31999999999999995,0.68
PRY,2011,0.11599999999999999,0.884
PRY,2012,0.63,0.37
PRY,2013,0.378,0.622
PRY,2014,0.31699999999999995,0.683
PRY,2015,0.257,0.743
PRY,2016,0.21199999999999997,0.788
PRY,2017,0.19299999999999995,0.807
PRY,2018,0.16600000000000004,0.834
PRY,2019,0.061000000000000054,0.939
PRY,2020,0.10299999999999998,0.897
PRY,2021,0.10299999999999998,0.897
PRY,2022,0.08799999999999997,0.912
PRY,2023,0.09899999999999998,0.901
PRY,2024,0.09499999999999997,0.905
PRY,2025,0.10799999999999998,0.892
QAT,1990,1.0,0.0
QAT,1991,1.0,0.0
QAT,1992,1.0,0.0
QAT,1993,1.0,0.0
QAT,1994,1.0,0.0
QAT,1995,1.0,0.0
QAT,1996,1.0,0.0
QAT,1997,1.0,0.0
QAT,1998,1.0,0.0
QAT,1999,0.892,0.10799999999999998
QAT,2000,0.743,0.257
QAT,2001,0.768,0.23199999999999998
QAT,2002,0.74,0.26
QAT,2003,0.739,0.261
QAT,2004,0.74,0.26
QAT,2005,0.719,0.281
QAT,2006,0.706,0.29400000000000004
QAT,2007,0.663,0.33699999999999997
QAT,2008,0.812,0.18799999999999994
QAT,2009,0.641,0.359
QAT,2010,0.6719999999999999,0.32800000000000007
QAT,2011,0.698,0.30200000000000005
QAT,2012,0.6679999999999999,0.3320000000000001
QAT,2013,0.675,0.32499999999999996
QAT,2014,0.651,0.349
QAT,2015,0.758,0.242
QAT,2016,0.677,0.32299999999999995
QAT,2017,0.748,0.252
QAT,2018,0.677,0.32299999999999995
QAT,2019,0.617,0.383
QAT,2020,0.529,0.471
QAT,2021,0.563,0.43700000000000006
QAT,2022,0.552,0.44799999999999995
QAT,2023,0.571,0.42900000000000005
QAT,2024,0.5509999999999999,0.44900000000000007
QAT,2025,0.45099999999999996,0.549
ROU,1996,0.264,0.736
ROU,1997,0.35,0.65
ROU,1998,0.394,0.606
ROU,1999,0.48,0.52
ROU,2000,0.369,0.631
ROU,2001,0.504,0.496
ROU,2002,0.44199999999999995,0.558
ROU,2003,0.265,0.735
ROU,2004,0.31999999999999995,0.68
ROU,2005,0.28700000000000003,0.713
ROU,2006,0.29700000000000004,0.703
ROU,2007,0.371,0.629
ROU,2008,0.396,0.604
ROU,2009,0.506,0.494
ROU,2010,0.496,0.504
ROU,2011,0.496,0.504
ROU,2012,0.41100000000000003,0.589
ROU,2013,0.44799999999999995,0.552
ROU,2014,0.42600000000000005,0.574
ROU,2015,0.46099999999999997,0.539
ROU,2016,0.478,0.522
ROU,2017,0.48,0.52
ROU,2018,0.496,0.504
ROU,2019,0.512,0.488
ROU,2020,0.477,0.523
ROU,2021,0.46599999999999997,0.534
ROU,2022,0.46199999999999997,0.538
ROU,2023,0.482,0.518
ROU,2024,0.485,0.515
ROU,2025,0.471,0.529
RUS,1992,0.518,0.482
RUS,1993,0.497,0.503
RUS,1994,0.33599999999999997,0.664
RUS,1995,0.591,0.40900000000000003
RUS,1996,0.614,0.386
RUS,1997,0.613,0.387
RUS,1998,0.475,0.525
RUS,1999,0.44099999999999995,0.559
RUS,2000,0.515,0.485
RUS,2001,0.5,0.5
RUS,2002,0.518,0.482
RUS,2003,0.34099999999999997,0.659
RUS,2004,0.362,0.638
RUS,2005,0.42700000000000005,0.573
RUS,2006,0.613,0.387
RUS,2007,0.7030000000000001,0.29699999999999993
RUS,2008,0.759,0.241
RUS,2009,0.781,0.21899999999999997
RUS,2010,0.808,0.19199999999999995
RUS,2011,0.836,0.16400000000000003
RUS,2012,0.7070000000000001,0.2929999999999999
RUS,2013,0.692,0.30800000000000005
RUS,2014,0.617,0.383
RUS,2015,0.5569999999999999,0.44300000000000006
RUS,2016,0.628,0.372
RUS,2017,0.6839999999999999,0.31600000000000006
RUS,2018,0.653,0.347
RUS,2019,0.6930000000000001,0.30699999999999994
RUS,2020,0.737,0.263
RUS,2021,0.806,0.19399999999999995
RUS,2022,0.898,0.10199999999999998
RUS,2023,0.922,0.07799999999999996
RUS,2024,0.956,0.04400000000000004
RUS,2025,0.966,0.03400000000000003
RWA,1989,0.32699999999999996,0.673
RWA,1990,0.33699999999999997,0.663
RWA,1991,0.31699999999999995,0.683
RWA,1992,0.22199999999999998,0.778
RWA,1993,0.253,0.747
RWA,1994,0.0,1.0
RWA,1995,0.17800000000000005,0.822
RWA,1996,0.265,0.735
RWA,1997,0.353,0.647
RWA,1998,0.28700000000000003,0.713
RWA,1999,0.30400000000000005,0.696
RWA,2000,0.32099999999999995,0.679
RWA,2001,0.31599999999999995,0.684
RWA,2002,0.269,0.731
RWA,2003,0.15500000000000003,0.845
