iso3,anio,PIB_crec_weo,cta_corriente_weo,deuda_bruta_weo,infl_ipc_weo,resultado_fiscal_weo,resultado_primario_weo
MOZ,2007,7.649,-7.272,31.181,10.404,-2.191,-1.734
MOZ,2008,6.878,-8.879,32.755,14.511,-1.898,-1.497
MOZ,2009,5.929,-9.998,39.329,3.781,-4.346,-3.943
MOZ,2010,6.68,-14.717,38.551,12.426,-3.404,-2.714
MOZ,2011,7.134,-22.769,34.155,11.171,-4.336,-3.493
MOZ,2012,7.995,-40.687,36.679,2.598,-3.45,-2.578
MOZ,2013,6.571,-39.978,49.482,4.266,-2.463,-1.695
MOZ,2014,7.703,-35.806,63.403,2.555,-9.753,-8.736
MOZ,2015,7.393,-36.818,86.034,3.56,-6.555,-5.379
MOZ,2016,4.697,-31.866,124.808,18.387,-5.064,-2.636
MOZ,2017,2.638,-19.492,103.792,15.785,-1.986,0.964
MOZ,2018,3.485,-29.467,105.525,3.167,-5.701,-1.326
MOZ,2019,2.318,-16.138,98.262,5.687,1.704,4.916
MOZ,2020,-1.22,-26.521,119.966,0.93,-6.192,-3.424
MOZ,2021,2.377,-21.251,104.336,6.62,-5.233,-2.682
MOZ,2022,4.364,-36.435,100.259,10.369,-5.219,-2.28
MOZ,2023,5.437,-10.91,90.758,6.996,-4.231,-0.38
MOZ,2024,1.852,-11.597,96.625,3.202,-6.379,-2.262
MOZ,2025,2.524,-41.251,101.076,4.9,-5.579,-1.16
MOZ,2026,3.524,-37.114,104.159,5.4,-4.505,-0.469
MRT,1995,9.82,0.347,,6.544,,
MRT,1996,5.819,-0.156,,4.681,,
MRT,1997,-4.045,-1.534,,4.625,,
MRT,1998,2.778,-0.866,,8.032,,
MRT,1999,3.673,-1.518,,4.074,,
MRT,2000,-3.918,-5.486,55.527,3.254,,
MRT,2001,-0.799,-7.484,63.465,4.715,,
MRT,2002,1.381,1.969,59.452,3.896,,
MRT,2003,6.928,-8.548,22.936,5.152,,
MRT,2004,4.733,-21.887,22.015,10.368,-3.056,-1.153
MRT,2005,8.566,-29.863,71.059,12.126,-3.158,-1.093
MRT,2006,18.333,3.681,38.003,6.241,2.05,3.519
MRT,2007,-1.969,-9.374,61.5,7.254,-1.382,-0.367
MRT,2008,-0.331,-9.328,57.236,7.45,-3.321,-1.994
MRT,2009,0.098,-10.407,54.344,2.137,-3.592,-2.282
MRT,2010,2.62,-6.336,43.947,6.262,-0.451,0.518
MRT,2011,4.173,-3.826,38.839,5.686,0.074,0.851
MRT,2012,4.47,-18.802,39.317,4.902,1.666,2.298
MRT,2013,4.151,-17.214,40.734,4.131,-0.662,0.06
MRT,2014,4.275,-22.231,49.542,3.772,-2.64,-1.847
MRT,2015,5.376,-15.467,59.888,0.486,-2.443,-1.554
MRT,2016,1.261,-11.019,57.554,1.472,0.132,0.905
MRT,2017,6.271,-9.978,55.664,2.269,0.531,1.445
MRT,2018,4.773,-13.057,59.182,3.053,3.227,4.374
MRT,2019,3.146,-10.529,57.687,2.306,2.648,3.559
MRT,2020,-0.429,-6.809,56.489,2.382,2.784,3.721
MRT,2021,0.737,-8.573,54.45,3.558,2.598,3.44
MRT,2022,6.796,-14.89,50.457,9.553,-3.095,-2.313
MRT,2023,6.507,-8.784,47.453,4.949,-2.466,-1.758
MRT,2024,4.566,-5.766,44.92,2.285,-0.125,0.89
MRT,2025,4.445,-5.106,45.72,3.5,-1.268,-0.277
MRT,2026,3.714,-4.775,47.031,4.0,-1.112,-0.086
MUS,1995,4.288,-0.492,,6.026,,
MUS,1996,5.588,0.741,,6.553,,
MUS,1997,5.687,-2.064,,6.831,,
MUS,1998,6.072,0.076,,6.808,,
MUS,1999,2.611,-2.702,,6.882,,
MUS,2000,8.192,-0.694,56.944,4.217,-4.193,-0.74
MUS,2001,3.214,5.652,58.184,5.391,-5.318,-1.913
MUS,2002,1.627,4.867,62.955,6.414,-4.891,-1.53
MUS,2003,5.984,1.548,66.947,2.686,-4.555,-0.982
MUS,2004,4.299,-1.661,59.421,4.71,-4.22,-0.724
MUS,2005,1.453,-4.725,58.292,4.937,-4.2,-0.806
MUS,2006,4.514,-8.589,55.307,8.914,-3.864,-0.512
MUS,2007,5.727,-5.122,48.808,8.825,-2.921,0.656
MUS,2008,5.387,-9.592,48.759,9.723,-2.628,1.032
MUS,2009,3.315,-7.086,56.837,2.524,-3.315,0.196
MUS,2010,4.377,-9.919,54.392,2.924,-2.957,0.09
MUS,2011,4.078,-13.175,54.865,6.532,-2.997,-0.317
MUS,2012,3.496,-6.997,51.05,3.86,-1.631,0.875
MUS,2013,3.36,-6.104,53.483,3.535,-3.123,-0.876
MUS,2014,3.827,-5.278,55.966,3.224,-2.89,-0.668
MUS,2015,3.691,-3.473,59.42,1.275,-3.281,-1.183
MUS,2016,3.862,-3.901,59.265,0.999,-2.59,-0.441
MUS,2017,3.938,-4.464,58.706,3.675,-1.546,0.676
MUS,2018,4.007,-3.769,68.086,3.231,-2.323,0.357
MUS,2019,2.891,-4.977,83.665,0.454,-8.454,-5.572
MUS,2020,-14.547,-8.884,80.395,2.52,-9.142,-6.802
MUS,2021,3.404,-13.096,74.166,4.039,-3.512,-1.355
MUS,2022,8.7,-11.112,73.908,10.785,-2.812,-0.512
MUS,2023,4.993,-5.141,76.432,7.045,-4.204,-1.723
MUS,2024,4.7,-6.498,82.87,3.599,-6.448,-3.58
MUS,2025,3.0,-4.848,83.398,3.6,-3.354,-0.677
MUS,2026,3.0,-5.957,82.715,3.6,-2.205,0.405
MWI,1995,13.83,-2.287,,83.148,,
MWI,1996,9.979,-2.647,,37.733,,
MWI,1997,6.587,-4.247,,9.137,,
MWI,1998,1.061,-0.102,,29.779,,
MWI,1999,3.541,-3.633,,44.759,,
MWI,2000,0.775,-1.727,,29.597,,
MWI,2001,-4.076,-1.435,,22.7,,
MWI,2002,1.76,-9.608,101.505,14.745,-4.47,-2.456
MWI,2003,5.706,-7.315,84.741,9.577,-2.602,1.074
MWI,2004,5.42,-7.414,74.661,11.424,-2.613,1.232
MWI,2005,3.269,-9.432,70.933,15.466,-1.629,1.387
MWI,2006,4.7,-12.373,17.91,13.918,-0.048,2.427
MWI,2007,9.6,-5.84,18.948,7.942,-2.556,-1.1
MWI,2008,7.64,-10.724,23.524,8.716,-2.924,-1.611
MWI,2009,8.328,-7.244,23.487,8.416,-2.969,-1.429
MWI,2010,6.874,-6.096,19.312,7.409,0.625,2.069
MWI,2011,4.854,-6.117,19.983,7.621,-2.85,-1.311
MWI,2012,1.886,-6.94,28.606,21.296,-1.454,-0.437
MWI,2013,5.2,-6.499,35.347,28.279,-3.727,-1.178
MWI,2014,5.7,-6.994,33.515,23.775,-3.083,-0.01
MWI,2015,2.95,-12.214,35.455,21.86,-4.169,-1.874
MWI,2016,2.27,-13.105,37.08,21.727,-4.902,-1.845
MWI,2017,4.0,-15.529,39.975,11.541,-5.15,-2.385
MWI,2018,4.392,-12.044,40.808,9.215,-4.346,-1.6
MWI,2019,5.448,-12.611,41.187,9.378,-4.549,-1.498
MWI,2020,1.013,-13.828,53.858,8.639,-8.033,-4.84
MWI,2021,4.558,-15.235,66.546,9.343,-8.342,-4.31
MWI,2022,0.921,-17.616,75.496,20.839,-9.321,-4.614
MWI,2023,1.892,-17.334,86.123,28.799,-7.841,-2.931
MWI,2024,1.8,-21.817,74.38,32.162,-8.096,-1.518
MWI,2025,3.5,-14.726,72.957,24.213,-8.944,-1.964
MWI,2026,4.3,-13.129,73.366,11.51,-7.61,0.887
MYS,1995,9.83,-8.947,38.166,3.468,3.103,5.298
MYS,1996,10.002,-4.062,32.769,3.479,3.27,5.152
MYS,1997,7.327,-5.439,29.62,2.655,4.84,6.407
MYS,1998,-7.359,12.117,33.636,5.293,-0.627,1.055
MYS,1999,6.131,14.621,34.363,2.731,-3.003,-1.456
MYS,2000,8.671,8.309,32.518,1.551,-6.053,-4.555
MYS,2001,0.518,7.211,38.065,1.427,-4.361,-2.924
MYS,2002,5.391,6.546,39.532,1.793,-3.96,-2.353
MYS,2003,5.789,11.149,41.393,1.074,-4.597,-4.499
MYS,2004,6.783,11.099,41.96,1.42,-3.353,-2.919
MYS,2005,4.976,13.764,40.778,3.039,-2.833,-1.44
MYS,2006,5.584,15.362,39.662,3.621,-2.602,-1.643
MYS,2007,6.299,14.663,39.348,2.027,-2.571,-1.873
MYS,2008,4.832,16.295,39.361,5.429,-3.405,-2.043
MYS,2009,-1.514,14.829,50.408,0.597,-5.88,-4.892
MYS,2010,7.528,9.941,51.212,1.72,-4.319,-3.047
MYS,2011,5.293,10.741,51.898,3.183,-3.568,-1.985
MYS,2012,5.474,5.094,53.788,1.655,-3.103,-2.325
MYS,2013,4.694,3.435,55.656,2.105,-3.478,-2.14
MYS,2014,6.007,4.327,55.373,3.143,-2.628,-0.906
MYS,2015,5.007,2.987,56.971,2.104,-2.546,-0.933
MYS,2016,4.45,2.393,55.787,2.076,-2.603,-0.759
MYS,2017,5.813,2.791,54.395,3.799,-2.412,-0.616
MYS,2018,4.843,2.231,55.646,0.969,-2.645,-0.758
MYS,2019,4.413,3.498,57.083,0.663,-2.008,-0.038
MYS,2020,-5.457,4.166,67.693,-1.139,-4.902,-3.098
MYS,2021,3.315,3.886,69.162,2.477,-6.032,-3.992
MYS,2022,8.862,3.19,65.5,3.379,-4.562,-2.516
MYS,2023,3.555,1.547,69.749,2.489,-3.973,-2.085
MYS,2024,5.114,1.7,70.391,1.834,-3.952,-2.004
MYS,2025,4.1,1.643,70.082,2.431,-3.363,-1.278
MYS,2026,3.8,1.777,69.838,2.223,-3.43,-1.067
NAM,1995,4.115,4.456,17.991,11.123,-1.744,-0.779
NAM,1996,3.196,2.928,18.725,8.704,-3.702,-2.383
NAM,1997,4.216,2.198,17.717,9.679,-2.381,-0.663
NAM,1998,3.291,4.224,19.574,6.617,-2.759,-0.616
NAM,1999,3.366,-0.722,21.797,9.382,-1.879,0.223
NAM,2000,3.497,4.859,20.859,10.215,-0.788,1.025
NAM,2001,2.393,0.295,24.393,10.212,-2.014,-0.304
NAM,2002,6.68,2.528,22.187,12.716,-1.378,0.593
NAM,2003,3.477,5.342,27.146,7.215,-4.474,-2.299
NAM,2004,6.632,6.688,29.179,4.137,-2.672,-0.496
NAM,2005,4.67,4.498,26.897,2.282,-0.309,2.011
NAM,2006,3.948,14.043,26.136,4.961,3.41,5.674
NAM,2007,3.646,8.566,19.364,6.548,6.007,7.735
NAM,2008,2.65,-0.108,19.097,9.095,3.48,4.666
NAM,2009,0.296,-3.554,15.851,9.452,-0.405,0.85
NAM,2010,6.039,-3.975,16.328,4.875,-4.981,-3.852
NAM,2011,5.091,-6.903,27.45,5.006,-7.087,-5.92
NAM,2012,5.062,-8.6,24.628,6.722,-3.102,-1.675
NAM,2013,5.615,-8.153,26.113,5.601,-4.69,-3.215
NAM,2014,6.093,-9.43,27.572,5.348,-6.444,-4.983
NAM,2015,4.264,-13.62,42.09,3.396,-8.301,-6.619
NAM,2016,0.034,-16.502,45.833,6.727,-9.303,-6.846
NAM,2017,-1.027,-4.425,43.829,6.147,-4.994,-2.008
NAM,2018,1.06,-3.553,48.744,4.294,-5.094,-1.867
NAM,2019,-0.839,-1.765,57.568,3.721,-5.491,-1.812
NAM,2020,-8.101,2.987,64.297,2.209,-8.07,-3.945
NAM,2021,3.604,-11.233,69.604,3.62,-8.682,-4.427
NAM,2022,5.399,-12.772,69.433,6.077,-6.33,-1.909
NAM,2023,4.443,-15.267,67.16,5.88,-3.144,1.765
NAM,2024,3.712,-15.37,67.701,4.24,-3.589,1.57
NAM,2025,3.783,-15.565,63.863,3.792,-5.236,-0.269
NAM,2026,3.706,-13.764,63.599,4.525,-4.734,-0.091
NER,1995,2.454,-6.605,69.377,10.858,-3.188,-1.266
NER,1996,0.1,-4.538,63.507,5.339,-0.36,1.012
NER,1997,1.527,-5.818,69.101,2.93,-2.387,-1.146
NER,1998,9.975,-5.774,61.284,4.571,-2.231,-0.995
NER,1999,-0.222,-5.419,63.348,-2.061,-4.274,-3.007
NER,2000,-1.209,-4.67,82.104,2.704,-2.828,-1.468
NER,2001,7.269,-3.782,73.982,3.936,-2.588,-1.168
NER,2002,4.92,-5.972,69.035,2.505,-2.213,-1.037
NER,2003,2.184,-6.48,60.604,-1.476,-2.175,-1.29
NER,2004,0.362,-6.174,55.05,0.245,-2.764,-2.352
NER,2005,7.335,-7.127,49.46,7.81,-1.528,-1.088
NER,2006,5.933,-6.62,18.283,0.04,31.045,31.243
NER,2007,3.144,-6.153,17.83,0.054,-0.747,-0.488
NER,2008,7.733,-8.986,14.17,11.31,1.111,1.28
NER,2009,1.963,-18.097,15.936,0.455,-3.927,-3.759
NER,2010,8.581,-14.507,15.078,0.944,-0.985,-0.831
NER,2011,2.356,-16.369,14.747,2.93,-2.194,-1.946
NER,2012,10.542,-10.854,18.13,0.465,-0.83,-0.604
NER,2013,5.311,-11.274,19.554,2.285,-1.932,-1.704
NER,2014,6.644,-12.068,22.086,-0.89,-6.125,-5.825
NER,2015,4.393,-15.347,29.87,0.961,-6.747,-6.283
NER,2016,5.741,-11.417,32.827,0.179,-4.464,-3.78
NER,2017,5.001,-11.397,36.507,0.19,-4.117,-3.393
NER,2018,7.007,-12.681,37.01,2.753,-3.008,-2.058
NER,2019,6.143,-12.173,39.787,-2.52,-3.558,-2.571
NER,2020,3.55,-13.192,44.971,2.898,-4.816,-3.771
NER,2021,1.361,-14.066,51.338,3.838,-6.099,-4.967
NER,2022,11.862,-16.174,50.599,4.226,-6.772,-5.533
NER,2023,2.375,-13.878,51.888,3.701,-5.374,-3.99
NER,2024,10.3,-5.522,47.168,9.072,-4.267,-2.461
NER,2025,6.587,-3.767,43.394,4.7,-3.019,-1.355
NER,2026,6.7,-4.749,42.19,3.2,-2.979,-1.376
NGA,1995,1.872,-1.95,34.039,,3.55,6.057
NGA,1996,4.052,2.031,25.206,29.291,4.748,6.47
NGA,1997,2.886,0.294,24.136,10.673,1.599,3.342
NGA,1998,2.496,-2.024,22.265,7.862,-4.892,-2.965
NGA,1999,0.522,0.88,64.938,6.618,-1.958,3.19
NGA,2000,5.518,10.951,57.6,6.938,4.065,8.123
NGA,2001,6.667,3.388,53.097,18.869,-3.222,0.794
NGA,2002,14.604,1.152,43.266,12.883,1.342,3.223
NGA,2003,9.503,3.294,42.085,14.033,-2.195,1.907
NGA,2004,10.442,12.92,35.488,15.001,5.488,6.867
NGA,2005,7.008,21.533,18.94,17.856,4.908,6.775
NGA,2006,6.726,16.391,9.404,8.218,8.759,9.436
NGA,2007,7.318,10.381,8.116,5.401,-1.116,-0.488
NGA,2008,7.199,8.69,7.276,11.583,5.697,6.33
NGA,2009,8.353,4.586,8.617,12.542,-5.326,-4.675
NGA,2010,11.259,3.505,9.393,13.735,-4.171,-3.543
NGA,2011,4.887,2.54,17.431,10.834,0.432,1.274
NGA,2012,4.279,3.719,17.577,12.246,-0.129,0.845
NGA,2013,5.394,3.65,18.289,8.463,-2.662,-1.675
NGA,2014,6.31,0.157,18.156,8.052,-2.429,-1.459
NGA,2015,2.653,-3.123,21.024,9.009,-3.799,-2.67
NGA,2016,-1.617,1.254,24.469,15.697,-4.644,-3.363
NGA,2017,0.806,3.61,25.355,16.502,-5.415,-4.06
NGA,2018,1.923,1.727,28.695,12.095,-4.315,-2.261
NGA,2019,2.208,-2.884,30.192,11.396,-4.657,-2.768
NGA,2020,-1.794,-3.698,35.625,13.246,-5.575,-3.201
NGA,2021,3.647,-0.738,36.789,16.953,-5.481,-2.985
NGA,2022,3.252,0.214,40.435,18.847,-5.422,-3.185
NGA,2023,2.86,1.655,48.673,24.66,-4.186,-0.381
NGA,2024,3.426,9.144,52.9,33.242,-3.367,-0.837
NGA,2025,3.039,6.879,52.522,26.451,-4.482,-0.774
NGA,2026,2.725,5.186,51.596,36.994,-4.526,-0.657
NIC,1995,5.912,-17.449,,11.118,,
NIC,1996,6.344,-19.144,,11.651,,
NIC,1997,3.967,-19.152,86.405,9.189,,
NIC,1998,3.712,-14.814,86.47,13.046,,
NIC,1999,7.036,-19.119,99.826,11.212,,
NIC,2000,4.102,-18.314,95.219,11.547,2.154,4.265
NIC,2001,2.961,-15.375,87.476,7.357,0.341,2.992
NIC,2002,0.754,-15.01,110.385,3.75,2.069,5.41
NIC,2003,2.521,-13.257,109.54,5.302,1.296,4.258
NIC,2004,5.351,-11.866,84.048,8.47,1.695,3.211
NIC,2005,4.244,-12.396,66.608,9.599,1.716,3.129
NIC,2006,3.805,-13.08,51.156,9.14,1.363,2.445
NIC,2007,5.076,-16.259,30.916,11.127,1.879,2.483
NIC,2008,3.436,-17.068,25.999,19.826,0.267,0.479
NIC,2009,-3.293,-8.455,29.258,3.687,-0.896,-0.457
NIC,2010,4.41,-8.875,30.347,5.455,0.692,0.941
NIC,2011,6.317,-11.908,28.794,8.082,0.591,1.013
NIC,2012,6.496,-11.724,27.852,7.194,0.223,0.865
NIC,2013,4.927,-12.569,28.835,7.136,-0.299,-0.035
NIC,2014,4.785,-8.028,28.69,6.036,-0.893,-0.542
NIC,2015,4.792,-9.873,28.911,3.997,-1.637,-1.157
NIC,2016,4.563,-8.483,30.923,3.524,-1.924,-1.278
NIC,2017,4.631,-7.16,34.654,3.851,-1.755,-0.847
NIC,2018,-3.363,-1.797,39.091,4.947,-4.346,-3.305
NIC,2019,-2.897,5.932,44.204,5.376,-1.122,0.158
NIC,2020,-2.237,3.758,49.16,3.682,-2.57,-1.385
NIC,2021,10.454,-2.785,48.433,4.928,-1.257,-0.106
NIC,2022,3.55,-2.905,45.919,10.47,0.647,1.881
NIC,2023,4.428,8.213,42.261,8.443,2.334,3.825
NIC,2024,3.588,4.143,39.118,4.636,2.447,4.003
NIC,2025,3.2,5.726,38.423,4.0,0.858,2.502
NIC,2026,3.1,3.938,38.639,4.0,0.907,2.528
NLD,1995,3.132,5.685,73.03,1.349,-8.724,-4.462
NLD,1996,3.416,4.762,71.246,1.446,-1.906,2.319
NLD,1997,4.246,5.999,65.696,1.858,-1.601,2.359
NLD,1998,4.654,2.967,62.68,1.782,-1.335,2.365
NLD,1999,5.038,3.499,58.601,2.037,0.283,3.564
NLD,2000,4.228,1.737,52.155,2.347,1.136,3.751
NLD,2001,2.328,2.269,49.414,5.113,-0.468,1.794
NLD,2002,0.246,2.322,48.693,3.854,-2.23,-0.184
NLD,2003,0.098,5.134,49.804,2.225,-3.192,-1.332
NLD,2004,2.013,7.632,50.095,1.383,-1.825,-0.046
NLD,2005,2.029,6.631,49.58,1.492,-0.515,1.142
NLD,2006,3.539,8.14,44.96,1.652,0.029,1.514
NLD,2007,3.882,5.314,42.741,1.588,-0.26,1.178
NLD,2008,2.127,3.937,54.352,2.213,-0.004,1.446
NLD,2009,-3.67,3.542,56.29,0.971,-5.101,-3.81
NLD,2010,1.317,6.634,58.897,0.931,-5.277,-4.028
NLD,2011,1.777,7.26,61.167,2.471,-4.42,-3.088
NLD,2012,-0.977,7.809,65.69,2.818,-3.837,-2.634
NLD,2013,-0.032,8.269,67.161,2.556,-2.861,-1.603
NLD,2014,1.612,8.862,67.166,0.321,-2.242,-1.089
NLD,2015,2.121,4.879,63.799,0.218,-1.778,-0.755
NLD,2016,2.425,7.316,60.883,0.113,0.227,1.165
NLD,2017,2.783,8.129,55.986,1.294,1.316,2.124
NLD,2018,2.26,8.995,51.522,1.598,1.474,2.183
NLD,2019,2.3,6.841,47.597,2.672,1.782,2.359
NLD,2020,-3.877,5.584,53.348,1.106,-3.608,-3.081
NLD,2021,6.278,10.018,50.431,2.827,-2.198,-1.787
NLD,2022,5.007,6.615,48.345,11.622,0.012,0.436
NLD,2023,0.073,9.854,45.098,4.118,-0.358,0.098
NLD,2024,0.98,9.94,43.235,3.223,-1.055,-0.496
NLD,2025,1.413,10.354,43.292,2.762,-1.898,-1.286
NLD,2026,1.416,10.46,44.386,2.344,-2.749,-2.047
NOR,1995,4.156,3.194,32.738,2.46,2.961,1.494
NOR,1996,5.028,6.453,28.446,1.263,6.008,4.712
NOR,1997,5.285,5.872,25.757,2.567,7.352,6.211
NOR,1998,2.669,-0.394,23.574,2.252,3.066,2.045
NOR,1999,2.072,5.339,24.959,2.366,5.715,4.289
NOR,2000,3.319,14.631,28.668,3.086,15.046,13.445
NOR,2001,2.067,15.771,27.233,3.004,13.173,11.328
NOR,2002,1.378,12.43,33.945,1.287,9.027,6.994
NOR,2003,0.945,12.166,43.078,2.488,7.205,5.395
NOR,2004,4.015,12.644,43.829,0.454,10.835,8.949
NOR,2005,2.685,16.447,42.327,1.532,14.721,12.844
NOR,2006,2.461,16.609,52.587,2.329,17.881,15.765
NOR,2007,2.914,12.566,49.515,0.713,17.038,14.218
NOR,2008,0.482,16.137,47.545,3.754,18.531,15.454
NOR,2009,-1.94,11.314,42.544,2.197,10.195,7.851
NOR,2010,0.787,11.636,42.952,2.419,10.871,8.819
NOR,2011,1.106,13.227,29.611,1.285,13.273,11.227
NOR,2012,2.718,13.533,30.908,0.697,13.68,11.866
NOR,2013,1.016,11.222,31.427,2.12,10.608,8.71
NOR,2014,2.048,11.823,29.661,2.042,8.572,6.305
NOR,2015,1.857,8.994,34.334,2.171,5.987,3.436
NOR,2016,1.165,5.219,37.938,3.55,4.036,1.535
NOR,2017,2.464,6.313,38.257,1.875,4.957,2.568
NOR,2018,0.829,8.954,39.413,2.765,7.814,5.674
NOR,2019,1.124,3.792,40.558,2.168,6.522,4.453
NOR,2020,-1.278,1.103,46.112,1.287,-2.559,-4.571
NOR,2021,3.909,14.885,41.641,3.484,10.286,9.056
NOR,2022,3.246,29.631,36.111,5.764,25.453,24.191
NOR,2023,0.072,17.38,44.212,5.518,16.571,14.161
NOR,2024,2.1,17.127,42.719,3.145,12.782,9.973
NOR,2025,2.137,15.898,42.72,2.599,13.176,11.285
NOR,2026,1.72,15.076,42.523,2.2,11.274,9.838
NPL,1995,3.468,-1.861,,7.677,,
NPL,1996,5.338,-4.383,,7.179,,
NPL,1997,5.261,-0.624,,8.101,,
NPL,1998,2.943,-0.823,,8.326,,
NPL,1999,4.483,3.538,,11.379,,
NPL,2000,6.116,5.593,50.788,3.393,-1.481,-0.781
NPL,2001,5.629,6.705,50.766,2.435,-2.354,-1.707
NPL,2002,0.12,3.403,51.815,2.896,-2.464,-1.596
NPL,2003,3.945,2.125,52.974,4.743,-0.338,0.677
NPL,2004,4.683,2.368,51.324,3.963,-0.144,0.654
NPL,2005,3.479,1.751,45.133,4.539,0.245,0.952
NPL,2006,3.365,1.865,42.869,7.963,0.235,0.828
NPL,2007,3.412,-0.117,37.885,6.203,-0.671,-0.055
NPL,2008,6.105,2.403,36.757,6.677,-0.291,0.313
NPL,2009,4.533,3.655,39.462,12.624,-2.237,-1.61
NPL,2010,4.816,-2.071,35.391,9.565,-0.672,0.029
NPL,2011,3.422,-0.834,32.425,9.566,-0.717,0.024
NPL,2012,4.67,4.188,34.515,8.305,-1.166,-0.403
NPL,2013,3.525,2.864,31.899,9.873,1.574,2.241
NPL,2014,6.011,3.998,27.551,9.039,1.347,1.849
NPL,2015,3.976,4.381,25.73,7.834,0.577,0.922
NPL,2016,0.433,5.459,24.957,9.924,1.168,1.463
NPL,2017,8.977,-0.323,24.989,4.497,-2.689,-2.401
NPL,2018,7.622,-7.098,31.088,4.13,-5.833,-5.401
NPL,2019,6.657,-6.929,34.03,4.624,-4.987,-4.488
NPL,2020,-2.37,-1.013,43.307,6.148,-5.364,-4.731
NPL,2021,4.838,-7.701,43.285,3.579,-3.979,-3.219
NPL,2022,5.631,-12.564,42.73,6.371,-3.123,-2.252
NPL,2023,1.953,-0.882,47.124,7.73,-5.834,-4.507
NPL,2024,3.101,3.829,47.867,5.423,-2.731,-1.347
NPL,2025,4.047,0.656,49.358,4.863,-3.975,-2.451
NPL,2026,5.483,-2.77,49.78,4.952,-4.157,-2.724
NRU,2005,-0.356,,,8.662,,
NRU,2006,8.329,,,19.302,,
NRU,2007,-22.185,,,5.601,,
NRU,2008,20.381,53.407,,1.035,,
NRU,2009,-5.652,64.134,246.684,22.422,0.367,
NRU,2010,-0.16,47.865,242.498,-1.968,0.093,
NRU,2011,14.395,28.824,188.939,-3.37,2.733,
NRU,2012,25.279,34.403,123.079,0.262,8.116,
NRU,2013,3.648,51.567,126.892,-1.105,1.711,
NRU,2014,16.423,29.012,112.522,0.275,29.562,
NRU,2015,2.698,-19.63,82.201,9.784,10.741,
NRU,2016,4.363,4.194,61.223,8.141,18.89,
NRU,2017,-6.011,12.41,77.972,4.464,16.17,
NRU,2018,-1.219,7.595,71.056,1.07,29.559,
NRU,2019,8.487,4.6,59.57,4.094,30.988,
NRU,2020,1.982,2.526,56.269,0.931,42.809,
NRU,2021,7.207,3.788,20.521,2.007,44.486,
NRU,2022,2.952,1.858,22.379,1.146,24.266,
NRU,2023,0.646,1.261,20.466,4.782,19.387,
NRU,2024,1.76,5.246,17.585,11.574,30.112,
NRU,2025,1.954,2.286,15.203,7.326,10.84,
NRU,2026,1.632,2.159,13.244,4.26,11.66,
NZL,1995,4.893,-3.952,43.482,3.755,3.697,9.873
NZL,1996,4.075,-4.721,37.258,2.286,2.575,7.867
NZL,1997,2.449,-5.204,34.643,1.187,1.235,5.676
NZL,1998,0.407,-2.782,34.476,1.265,-0.479,3.468
NZL,1999,4.486,-5.002,31.996,-0.114,-1.115,2.339
NZL,2000,4.215,-3.342,30.025,2.615,0.17,3.391
NZL,2001,2.521,-0.822,28.16,2.626,1.286,3.651
NZL,2002,4.704,-2.127,26.396,2.677,2.55,4.617
NZL,2003,4.427,-2.483,24.718,1.754,3.683,5.635
NZL,2004,4.841,-4.594,22.505,2.29,4.492,6.229
NZL,2005,3.216,-7.142,20.781,3.037,5.13,6.411
NZL,2006,2.814,-7.189,18.401,3.365,4.619,5.437
NZL,2007,3.497,-6.854,16.31,2.376,3.597,4.174
NZL,2008,-0.169,-7.749,18.97,3.959,1.469,1.838
NZL,2009,-1.038,-2.172,24.274,2.116,-1.812,-1.453
NZL,2010,1.724,-2.283,29.601,2.302,-5.511,-4.879
NZL,2011,1.654,-2.794,34.677,4.028,-4.96,-4.155
NZL,2012,2.57,-3.926,35.662,1.06,-2.191,-1.285
NZL,2013,2.171,-3.168,34.547,1.134,-1.287,-0.505
NZL,2014,3.807,-3.129,34.151,1.228,-0.336,0.304
NZL,2015,3.606,-2.818,34.167,0.293,0.365,1.005
NZL,2016,3.969,-2.052,33.341,0.646,0.977,1.618
NZL,2017,3.341,-2.867,31.098,1.851,1.357,1.974
NZL,2018,3.477,-4.236,28.08,1.598,1.27,1.885
NZL,2019,3.021,-2.859,31.814,1.62,-2.496,-1.876
NZL,2020,-1.311,-1.07,43.241,1.715,-4.346,-3.669
NZL,2021,5.69,-6.025,47.523,3.941,-3.5,-2.747
NZL,2022,2.856,-9.245,46.887,7.172,-4.158,-3.364
NZL,2023,1.811,-6.936,46.983,5.733,-3.543,-2.743
NZL,2024,-0.483,-6.03,51.154,2.923,-4.383,-3.139
NZL,2025,1.372,-4.916,55.292,2.013,-5.184,-3.556
NZL,2026,2.722,-4.704,58.43,1.99,-3.966,-2.283
OMN,1995,4.831,-5.17,21.88,-1.131,-3.9,-3.543
OMN,1996,2.889,1.174,21.219,0.496,2.218,2.552
OMN,1997,6.178,-1.076,20.769,-0.36,4.773,5.098
OMN,1998,2.704,-19.45,30.925,0.429,-4.371,-4.322
OMN,1999,0.298,-2.583,28.925,0.512,0.303,0.8
OMN,2000,6.193,14.063,21.739,-1.197,12.16,12.443
OMN,2001,4.613,8.901,22.452,-0.841,7.545,7.449
OMN,2002,-0.784,7.365,15.882,-0.286,5.314,4.97
OMN,2003,-2.195,5.875,13.034,0.185,5.92,4.051
