index,iso3,anio,variable,valor
31816,BEN,2003,cta_corriente_weo,-6.206
31817,BEN,2004,cta_corriente_weo,-4.669
31818,BEN,2005,cta_corriente_weo,-3.444
31819,BEN,2006,cta_corriente_weo,-3.088
31820,BEN,2007,cta_corriente_weo,-6.546
31821,BEN,2008,cta_corriente_weo,-5.499
31822,BEN,2009,cta_corriente_weo,-6.69
31823,BEN,2010,cta_corriente_weo,-5.567
31824,BEN,2011,cta_corriente_weo,-4.833
31825,BEN,2012,cta_corriente_weo,-5.178
31826,BEN,2013,cta_corriente_weo,-5.379
31827,BEN,2014,cta_corriente_weo,-6.668
31828,BEN,2015,cta_corriente_weo,-5.964
31829,BEN,2016,cta_corriente_weo,-2.997
31830,BEN,2017,cta_corriente_weo,-4.181
31831,BEN,2018,cta_corriente_weo,-4.553
31832,BEN,2019,cta_corriente_weo,-4.0
31833,BEN,2020,cta_corriente_weo,-1.746
31834,BEN,2021,cta_corriente_weo,-4.154
31835,BEN,2022,cta_corriente_weo,-6.001
31836,BEN,2023,cta_corriente_weo,-8.18
31837,BEN,2024,cta_corriente_weo,-6.419
31838,BEN,2025,cta_corriente_weo,-6.099
31839,BEN,2026,cta_corriente_weo,-5.342
31840,BFA,1995,cta_corriente_weo,-3.445
31841,BFA,1996,cta_corriente_weo,-7.25
31842,BFA,1997,cta_corriente_weo,-8.086
31843,BFA,1998,cta_corriente_weo,-6.605
31844,BFA,1999,cta_corriente_weo,-9.957
31845,BFA,2000,cta_corriente_weo,-10.766
31846,BFA,2001,cta_corriente_weo,-9.129
31847,BFA,2002,cta_corriente_weo,-8.281
31848,BFA,2003,cta_corriente_weo,-7.766
31849,BFA,2004,cta_corriente_weo,-9.758
31850,BFA,2005,cta_corriente_weo,-10.324
31851,BFA,2006,cta_corriente_weo,-8.308
31852,BFA,2007,cta_corriente_weo,-7.353
31853,BFA,2008,cta_corriente_weo,-10.232
31854,BFA,2009,cta_corriente_weo,-4.037
31855,BFA,2010,cta_corriente_weo,-1.797
31856,BFA,2011,cta_corriente_weo,-1.328
31857,BFA,2012,cta_corriente_weo,-1.292
31858,BFA,2013,cta_corriente_weo,-10.008
31859,BFA,2014,cta_corriente_weo,-7.165
31860,BFA,2015,cta_corriente_weo,-7.568
31861,BFA,2016,cta_corriente_weo,-6.08
31862,BFA,2017,cta_corriente_weo,-5.034
31863,BFA,2018,cta_corriente_weo,-4.179
31864,BFA,2019,cta_corriente_weo,-3.255
31865,BFA,2020,cta_corriente_weo,4.173
31866,BFA,2021,cta_corriente_weo,0.391
31867,BFA,2022,cta_corriente_weo,-7.183
31868,BFA,2023,cta_corriente_weo,-8.638
31869,BFA,2024,cta_corriente_weo,-6.395
31870,BFA,2025,cta_corriente_weo,-2.141
31871,BFA,2026,cta_corriente_weo,-2.033
31872,BGD,1995,cta_corriente_weo,-1.189
31873,BGD,1996,cta_corriente_weo,-1.719
31874,BGD,1997,cta_corriente_weo,-1.443
31875,BGD,1998,cta_corriente_weo,-0.948
31876,BGD,1999,cta_corriente_weo,-0.569
31877,BGD,2000,cta_corriente_weo,-0.546
31878,BGD,2001,cta_corriente_weo,-1.628
31879,BGD,2002,cta_corriente_weo,0.241
31880,BGD,2003,cta_corriente_weo,0.245
31881,BGD,2004,cta_corriente_weo,0.228
31882,BGD,2005,cta_corriente_weo,-0.7
31883,BGD,2006,cta_corriente_weo,0.665
31884,BGD,2007,cta_corriente_weo,1.003
31885,BGD,2008,cta_corriente_weo,0.253
31886,BGD,2009,cta_corriente_weo,1.699
31887,BGD,2010,cta_corriente_weo,2.346
31888,BGD,2011,cta_corriente_weo,-1.445
31889,BGD,2012,cta_corriente_weo,-0.28
31890,BGD,2013,cta_corriente_weo,1.329
31891,BGD,2014,cta_corriente_weo,0.679
31892,BGD,2015,cta_corriente_weo,1.23
31893,BGD,2016,cta_corriente_weo,1.607
31894,BGD,2017,cta_corriente_weo,-0.453
31895,BGD,2018,cta_corriente_weo,-2.977
31896,BGD,2019,cta_corriente_weo,-1.278
31897,BGD,2020,cta_corriente_weo,-1.454
31898,BGD,2021,cta_corriente_weo,-1.099
31899,BGD,2022,cta_corriente_weo,-3.954
31900,BGD,2023,cta_corriente_weo,-2.576
31901,BGD,2024,cta_corriente_weo,-1.444
31902,BGD,2025,cta_corriente_weo,-0.934
31903,BGD,2026,cta_corriente_weo,-0.906
31904,BGR,1995,cta_corriente_weo,-1.084
31905,BGR,1996,cta_corriente_weo,3.591
31906,BGR,1997,cta_corriente_weo,13.536
31907,BGR,1998,cta_corriente_weo,1.144
31908,BGR,1999,cta_corriente_weo,-2.918
31909,BGR,2000,cta_corriente_weo,-3.114
31910,BGR,2001,cta_corriente_weo,-3.625
31911,BGR,2002,cta_corriente_weo,-0.625
31912,BGR,2003,cta_corriente_weo,-3.381
31913,BGR,2004,cta_corriente_weo,-4.277
31914,BGR,2005,cta_corriente_weo,-9.428
31915,BGR,2006,cta_corriente_weo,-15.28
31916,BGR,2007,cta_corriente_weo,-23.892
31917,BGR,2008,cta_corriente_weo,-22.076
31918,BGR,2009,cta_corriente_weo,-8.315
31919,BGR,2010,cta_corriente_weo,-1.724
31920,BGR,2011,cta_corriente_weo,0.329
31921,BGR,2012,cta_corriente_weo,-0.847
31922,BGR,2013,cta_corriente_weo,1.274
31923,BGR,2014,cta_corriente_weo,2.115
31924,BGR,2015,cta_corriente_weo,0.017
31925,BGR,2016,cta_corriente_weo,3.028
31926,BGR,2017,cta_corriente_weo,3.157
31927,BGR,2018,cta_corriente_weo,0.655
31928,BGR,2019,cta_corriente_weo,1.662
31929,BGR,2020,cta_corriente_weo,0.443
31930,BGR,2021,cta_corriente_weo,-1.077
31931,BGR,2022,cta_corriente_weo,-2.593
31932,BGR,2023,cta_corriente_weo,0.885
31933,BGR,2024,cta_corriente_weo,0.217
31934,BGR,2025,cta_corriente_weo,-1.453
31935,BGR,2026,cta_corriente_weo,-0.964
31936,BHR,1995,cta_corriente_weo,3.357
31937,BHR,1996,cta_corriente_weo,3.54
31938,BHR,1997,cta_corriente_weo,-0.407
31939,BHR,1998,cta_corriente_weo,-10.675
31940,BHR,1999,cta_corriente_weo,-0.283
31941,BHR,2000,cta_corriente_weo,8.955
31942,BHR,2001,cta_corriente_weo,2.36
31943,BHR,2002,cta_corriente_weo,-0.556
31944,BHR,2003,cta_corriente_weo,1.702
31945,BHR,2004,cta_corriente_weo,3.461
31946,BHR,2005,cta_corriente_weo,8.868
31947,BHR,2006,cta_corriente_weo,11.346
31948,BHR,2007,cta_corriente_weo,12.835
31949,BHR,2008,cta_corriente_weo,8.42
31950,BHR,2009,cta_corriente_weo,2.342
31951,BHR,2010,cta_corriente_weo,2.877
31952,BHR,2011,cta_corriente_weo,8.437
31953,BHR,2012,cta_corriente_weo,8.065
31954,BHR,2013,cta_corriente_weo,7.125
31955,BHR,2014,cta_corriente_weo,4.38
31956,BHR,2015,cta_corriente_weo,-2.313
31957,BHR,2016,cta_corriente_weo,-4.406
31958,BHR,2017,cta_corriente_weo,-3.897
31959,BHR,2018,cta_corriente_weo,-6.153
31960,BHR,2019,cta_corriente_weo,-1.963
31961,BHR,2020,cta_corriente_weo,-9.054
31962,BHR,2021,cta_corriente_weo,6.372
31963,BHR,2022,cta_corriente_weo,14.72
31964,BHR,2023,cta_corriente_weo,5.844
31965,BHR,2024,cta_corriente_weo,4.861
31966,BHR,2025,cta_corriente_weo,3.317
31967,BHR,2026,cta_corriente_weo,1.69
31968,BHS,1995,cta_corriente_weo,2.314
31969,BHS,1996,cta_corriente_weo,0.297
31970,BHS,1997,cta_corriente_weo,-5.358
31971,BHS,1998,cta_corriente_weo,-10.086
31972,BHS,1999,cta_corriente_weo,1.358
31973,BHS,2000,cta_corriente_weo,-1.515
31974,BHS,2001,cta_corriente_weo,-3.835
31975,BHS,2002,cta_corriente_weo,0.084
31976,BHS,2003,cta_corriente_weo,-0.173
31977,BHS,2004,cta_corriente_weo,1.606
31978,BHS,2005,cta_corriente_weo,-3.098
31979,BHS,2006,cta_corriente_weo,-10.141
31980,BHS,2007,cta_corriente_weo,-8.987
31981,BHS,2008,cta_corriente_weo,-8.282
31982,BHS,2009,cta_corriente_weo,-8.095
31983,BHS,2010,cta_corriente_weo,-7.884
31984,BHS,2011,cta_corriente_weo,-10.935
31985,BHS,2012,cta_corriente_weo,-14.289
31986,BHS,2013,cta_corriente_weo,-14.585
31987,BHS,2014,cta_corriente_weo,-19.98
31988,BHS,2015,cta_corriente_weo,-12.666
31989,BHS,2016,cta_corriente_weo,-12.539
31990,BHS,2017,cta_corriente_weo,-13.508
31991,BHS,2018,cta_corriente_weo,-9.506
31992,BHS,2019,cta_corriente_weo,-2.159
31993,BHS,2020,cta_corriente_weo,-22.891
31994,BHS,2021,cta_corriente_weo,-21.409
31995,BHS,2022,cta_corriente_weo,-9.383
31996,BHS,2023,cta_corriente_weo,-7.456
31997,BHS,2024,cta_corriente_weo,-7.373
31998,BHS,2025,cta_corriente_weo,-7.821
31999,BHS,2026,cta_corriente_weo,-7.394
32003,BIH,1998,cta_corriente_weo,-6.535
32004,BIH,1999,cta_corriente_weo,-8.694
32005,BIH,2000,cta_corriente_weo,-7.107
32006,BIH,2001,cta_corriente_weo,-12.806
32007,BIH,2002,cta_corriente_weo,-17.696
32008,BIH,2003,cta_corriente_weo,-19.191
32009,BIH,2004,cta_corriente_weo,-16.141
32010,BIH,2005,cta_corriente_weo,-16.434
32011,BIH,2006,cta_corriente_weo,-7.758
32012,BIH,2007,cta_corriente_weo,-9.19
32013,BIH,2008,cta_corriente_weo,-13.83
32014,BIH,2009,cta_corriente_weo,-6.423
32015,BIH,2010,cta_corriente_weo,-6.0
32016,BIH,2011,cta_corriente_weo,-9.479
32017,BIH,2012,cta_corriente_weo,-8.626
32018,BIH,2013,cta_corriente_weo,-5.326
32019,BIH,2014,cta_corriente_weo,-7.351
32020,BIH,2015,cta_corriente_weo,-5.035
32021,BIH,2016,cta_corriente_weo,-4.699
32022,BIH,2017,cta_corriente_weo,-4.779
32023,BIH,2018,cta_corriente_weo,-3.231
32024,BIH,2019,cta_corriente_weo,-2.597
32025,BIH,2020,cta_corriente_weo,-2.84
32026,BIH,2021,cta_corriente_weo,-1.77
32027,BIH,2022,cta_corriente_weo,-4.394
32028,BIH,2023,cta_corriente_weo,-2.319
32029,BIH,2024,cta_corriente_weo,-3.634
32030,BIH,2025,cta_corriente_weo,-3.808
32031,BIH,2026,cta_corriente_weo,-3.81
32032,BLR,1995,cta_corriente_weo,-4.351
32033,BLR,1996,cta_corriente_weo,-3.56
32034,BLR,1997,cta_corriente_weo,-6.098
32035,BLR,1998,cta_corriente_weo,-6.681
32036,BLR,1999,cta_corriente_weo,-1.597
32037,BLR,2000,cta_corriente_weo,-4.257
32038,BLR,2001,cta_corriente_weo,-4.139
32039,BLR,2002,cta_corriente_weo,-2.158
32040,BLR,2003,cta_corriente_weo,-2.476
32041,BLR,2004,cta_corriente_weo,-4.981
32042,BLR,2005,cta_corriente_weo,1.468
32043,BLR,2006,cta_corriente_weo,-3.631
32044,BLR,2007,cta_corriente_weo,-6.435
32045,BLR,2008,cta_corriente_weo,-7.896
32046,BLR,2009,cta_corriente_weo,-12.059
32047,BLR,2010,cta_corriente_weo,-14.471
32048,BLR,2011,cta_corriente_weo,-8.233
32049,BLR,2012,cta_corriente_weo,-2.836
32050,BLR,2013,cta_corriente_weo,-10.023
32051,BLR,2014,cta_corriente_weo,-6.64
32052,BLR,2015,cta_corriente_weo,-3.251
32053,BLR,2016,cta_corriente_weo,-3.379
32054,BLR,2017,cta_corriente_weo,-1.74
32055,BLR,2018,cta_corriente_weo,0.038
32056,BLR,2019,cta_corriente_weo,-1.934
32057,BLR,2020,cta_corriente_weo,-0.291
32058,BLR,2021,cta_corriente_weo,3.163
32059,BLR,2022,cta_corriente_weo,3.413
32060,BLR,2023,cta_corriente_weo,-1.806
32061,BLR,2024,cta_corriente_weo,-2.798
32062,BLR,2025,cta_corriente_weo,-2.788
32063,BLR,2026,cta_corriente_weo,-2.893
32064,BLZ,1995,cta_corriente_weo,-2.106
32065,BLZ,1996,cta_corriente_weo,-0.781
32066,BLZ,1997,cta_corriente_weo,-3.656
32067,BLZ,1998,cta_corriente_weo,-4.458
32068,BLZ,1999,cta_corriente_weo,-6.193
32069,BLZ,2000,cta_corriente_weo,-14.187
32070,BLZ,2001,cta_corriente_weo,-16.232
32071,BLZ,2002,cta_corriente_weo,-13.283
32072,BLZ,2003,cta_corriente_weo,-14.08
32073,BLZ,2004,cta_corriente_weo,-11.059
32074,BLZ,2005,cta_corriente_weo,-10.253
32075,BLZ,2006,cta_corriente_weo,-1.595
32076,BLZ,2007,cta_corriente_weo,-3.051
32077,BLZ,2008,cta_corriente_weo,-8.331
32078,BLZ,2009,cta_corriente_weo,-4.906
32079,BLZ,2010,cta_corriente_weo,-2.62
32080,BLZ,2011,cta_corriente_weo,-1.092
32081,BLZ,2012,cta_corriente_weo,-1.734
32082,BLZ,2013,cta_corriente_weo,-3.571
32083,BLZ,2014,cta_corriente_weo,-6.354
32084,BLZ,2015,cta_corriente_weo,-7.968
32085,BLZ,2016,cta_corriente_weo,-7.296
32086,BLZ,2017,cta_corriente_weo,-6.973
32087,BLZ,2018,cta_corriente_weo,-6.576
32088,BLZ,2019,cta_corriente_weo,-7.731
32089,BLZ,2020,cta_corriente_weo,-6.262
32090,BLZ,2021,cta_corriente_weo,-6.522
32091,BLZ,2022,cta_corriente_weo,-8.275
32092,BLZ,2023,cta_corriente_weo,-0.646
32093,BLZ,2024,cta_corriente_weo,-1.513
32094,BLZ,2025,cta_corriente_weo,-1.567
32095,BLZ,2026,cta_corriente_weo,-1.48
32096,BOL,1995,cta_corriente_weo,-5.002
32097,BOL,1996,cta_corriente_weo,-4.504
32098,BOL,1997,cta_corriente_weo,-6.984
32099,BOL,1998,cta_corriente_weo,-7.856
32100,BOL,1999,cta_corriente_weo,-5.907
32101,BOL,2000,cta_corriente_weo,-5.325
32102,BOL,2001,cta_corriente_weo,-3.359
32103,BOL,2002,cta_corriente_weo,-4.42
32104,BOL,2003,cta_corriente_weo,1.042
32105,BOL,2004,cta_corriente_weo,3.694
32106,BOL,2005,cta_corriente_weo,6.502
32107,BOL,2006,cta_corriente_weo,11.436
32108,BOL,2007,cta_corriente_weo,12.04
32109,BOL,2008,cta_corriente_weo,11.867
32110,BOL,2009,cta_corriente_weo,4.658
32111,BOL,2010,cta_corriente_weo,4.416
32112,BOL,2011,cta_corriente_weo,2.226
32113,BOL,2012,cta_corriente_weo,7.221
32114,BOL,2013,cta_corriente_weo,3.413
32115,BOL,2014,cta_corriente_weo,1.716
32116,BOL,2015,cta_corriente_weo,-5.825
32117,BOL,2016,cta_corriente_weo,-5.579
32118,BOL,2017,cta_corriente_weo,-5.024
32119,BOL,2018,cta_corriente_weo,-4.251
32120,BOL,2019,cta_corriente_weo,-3.316
32121,BOL,2020,cta_corriente_weo,-0.043
32122,BOL,2021,cta_corriente_weo,3.884
32123,BOL,2022,cta_corriente_weo,2.118
32124,BOL,2023,cta_corriente_weo,-2.529
32125,BOL,2024,cta_corriente_weo,-4.305
32126,BOL,2025,cta_corriente_weo,-2.542
32127,BOL,2026,cta_corriente_weo,-3.03
32128,BRA,1995,cta_corriente_weo,-2.427
32129,BRA,1996,cta_corriente_weo,-2.801
32130,BRA,1997,cta_corriente_weo,-3.636
32131,BRA,1998,cta_corriente_weo,-4.049
32132,BRA,1999,cta_corriente_weo,-4.467
32133,BRA,2000,cta_corriente_weo,-4.048
32134,BRA,2001,cta_corriente_weo,-4.445
32135,BRA,2002,cta_corriente_weo,-1.845
32136,BRA,2003,cta_corriente_weo,0.393
32137,BRA,2004,cta_corriente_weo,1.339
32138,BRA,2005,cta_corriente_weo,1.31
32139,BRA,2006,cta_corriente_weo,0.973
32140,BRA,2007,cta_corriente_weo,-0.197
32141,BRA,2008,cta_corriente_weo,-2.099
32142,BRA,2009,cta_corriente_weo,-1.757
32143,BRA,2010,cta_corriente_weo,-3.926
32144,BRA,2011,cta_corriente_weo,-3.197
32145,BRA,2012,cta_corriente_weo,-3.761
32146,BRA,2013,cta_corriente_weo,-3.576
32147,BRA,2014,cta_corriente_weo,-4.499
32148,BRA,2015,cta_corriente_weo,-3.523
32149,BRA,2016,cta_corriente_weo,-1.699
32150,BRA,2017,cta_corriente_weo,-1.224
32151,BRA,2018,cta_corriente_weo,-2.808
32152,BRA,2019,cta_corriente_weo,-3.47
32153,BRA,2020,cta_corriente_weo,-1.688
32154,BRA,2021,cta_corriente_weo,-2.419
32155,BRA,2022,cta_corriente_weo,-2.16
32156,BRA,2023,cta_corriente_weo,-1.275
32157,BRA,2024,cta_corriente_weo,-2.818
32158,BRA,2025,cta_corriente_weo,-2.288
32159,BRA,2026,cta_corriente_weo,-2.247
32160,BRB,1995,cta_corriente_weo,2.479
32161,BRB,1996,cta_corriente_weo,3.52
32162,BRB,1997,cta_corriente_weo,-1.329
32163,BRB,1998,cta_corriente_weo,-2.807
32164,BRB,1999,cta_corriente_weo,-4.241
32165,BRB,2000,cta_corriente_weo,-3.376
32166,BRB,2001,cta_corriente_weo,-3.448
32167,BRB,2002,cta_corriente_weo,-4.809
32168,BRB,2003,cta_corriente_weo,-3.423
32169,BRB,2004,cta_corriente_weo,-9.628
32170,BRB,2005,cta_corriente_weo,-9.529
32171,BRB,2006,cta_corriente_weo,-9.394
32172,BRB,2007,cta_corriente_weo,-4.29
32173,BRB,2008,cta_corriente_weo,-8.528
32174,BRB,2009,cta_corriente_weo,-5.313
32175,BRB,2010,cta_corriente_weo,-4.059
32176,BRB,2011,cta_corriente_weo,-10.381
32177,BRB,2012,cta_corriente_weo,-7.47
32178,BRB,2013,cta_corriente_weo,-7.33
32179,BRB,2014,cta_corriente_weo,-8.067
32180,BRB,2015,cta_corriente_weo,-5.456
32181,BRB,2016,cta_corriente_weo,-3.86
32182,BRB,2017,cta_corriente_weo,-3.418
32183,BRB,2018,cta_corriente_weo,-3.578
32184,BRB,2019,cta_corriente_weo,-1.6
32185,BRB,2020,cta_corriente_weo,-4.902
32186,BRB,2021,cta_corriente_weo,-10.263
32187,BRB,2022,cta_corriente_weo,-9.89
32188,BRB,2023,cta_corriente_weo,-8.595
32189,BRB,2024,cta_corriente_weo,-4.472
32190,BRB,2025,cta_corriente_weo,-6.239
32191,BRB,2026,cta_corriente_weo,-6.044
32192,BRN,1995,cta_corriente_weo,14.255
32193,BRN,1996,cta_corriente_weo,16.595
32194,BRN,1997,cta_corriente_weo,15.204
32195,BRN,1998,cta_corriente_weo,12.402
32196,BRN,1999,cta_corriente_weo,23.609
32197,BRN,2000,cta_corriente_weo,45.089
32198,BRN,2001,cta_corriente_weo,31.441
32199,BRN,2002,cta_corriente_weo,27.116
32200,BRN,2003,cta_corriente_weo,34.188
32201,BRN,2004,cta_corriente_weo,33.042
32202,BRN,2005,cta_corriente_weo,38.183
32203,BRN,2006,cta_corriente_weo,41.145
32204,BRN,2007,cta_corriente_weo,35.579
32205,BRN,2008,cta_corriente_weo,43.508
32206,BRN,2009,cta_corriente_weo,33.445
32207,BRN,2010,cta_corriente_weo,36.596
32208,BRN,2011,cta_corriente_weo,34.711
32209,BRN,2012,cta_corriente_weo,29.838
32210,BRN,2013,cta_corriente_weo,20.881
32211,BRN,2014,cta_corriente_weo,30.709
32212,BRN,2015,cta_corriente_weo,16.679
32213,BRN,2016,cta_corriente_weo,12.894
32214,BRN,2017,cta_corriente_weo,16.362
32215,BRN,2018,cta_corriente_weo,6.928
32216,BRN,2019,cta_corriente_weo,6.636
32217,BRN,2020,cta_corriente_weo,4.279
32218,BRN,2021,cta_corriente_weo,11.21
32219,BRN,2022,cta_corriente_weo,19.567
32220,BRN,2023,cta_corriente_weo,12.879
32221,BRN,2024,cta_corriente_weo,16.561
32222,BRN,2025,cta_corriente_weo,15.436
32223,BRN,2026,cta_corriente_weo,14.758
32224,BTN,1995,cta_corriente_weo,14.731
32225,BTN,1996,cta_corriente_weo,14.014
32226,BTN,1997,cta_corriente_weo,5.04
32227,BTN,1998,cta_corriente_weo,9.732
32228,BTN,1999,cta_corriente_weo,2.159
32229,BTN,2000,cta_corriente_weo,-8.735
32230,BTN,2001,cta_corriente_weo,-8.276
32231,BTN,2002,cta_corriente_weo,-15.63
32232,BTN,2003,cta_corriente_weo,-22.344
32233,BTN,2004,cta_corriente_weo,-17.367
32234,BTN,2005,cta_corriente_weo,-28.756
32235,BTN,2006,cta_corriente_weo,-4.328
32236,BTN,2007,cta_corriente_weo,7.835
32237,BTN,2008,cta_corriente_weo,-8.212
32238,BTN,2009,cta_corriente_weo,-5.964
32239,BTN,2010,cta_corriente_weo,-20.849
32240,BTN,2011,cta_corriente_weo,-35.057
32241,BTN,2012,cta_corriente_weo,-19.749
32242,BTN,2013,cta_corriente_weo,-23.483
32243,BTN,2014,cta_corriente_weo,-24.999
32244,BTN,2015,cta_corriente_weo,-25.513
32245,BTN,2016,cta_corriente_weo,-29.006
32246,BTN,2017,cta_corriente_weo,-21.962
32247,BTN,2018,cta_corriente_weo,-17.42
32248,BTN,2019,cta_corriente_weo,-19.187
32249,BTN,2020,cta_corriente_weo,-14.79
32250,BTN,2021,cta_corriente_weo,-11.154
32251,BTN,2022,cta_corriente_weo,-28.088
32252,BTN,2023,cta_corriente_weo,-34.226
32253,BTN,2024,cta_corriente_weo,-16.797
32254,BTN,2025,cta_corriente_weo,-28.757
32255,BTN,2026,cta_corriente_weo,-17.276
32256,BWA,1995,cta_corriente_weo,6.236
32257,BWA,1996,cta_corriente_weo,10.049
32258,BWA,1997,cta_corriente_weo,14.398
32259,BWA,1998,cta_corriente_weo,3.53
32260,BWA,1999,cta_corriente_weo,10.778
32261,BWA,2000,cta_corriente_weo,9.594
32262,BWA,2001,cta_corriente_weo,10.9
32263,BWA,2002,cta_corriente_weo,4.881
32264,BWA,2003,cta_corriente_weo,9.597
32265,BWA,2004,cta_corriente_weo,3.592
32266,BWA,2005,cta_corriente_weo,16.247
32267,BWA,2006,cta_corriente_weo,19.665
32268,BWA,2007,cta_corriente_weo,15.657
32269,BWA,2008,cta_corriente_weo,1.393
32270,BWA,2009,cta_corriente_weo,-6.406
32271,BWA,2010,cta_corriente_weo,-5.888
32272,BWA,2011,cta_corriente_weo,-0.873
32273,BWA,2012,cta_corriente_weo,-5.902
32274,BWA,2013,cta_corriente_weo,4.531
32275,BWA,2014,cta_corriente_weo,11.075
32276,BWA,2015,cta_corriente_weo,2.226
32277,BWA,2016,cta_corriente_weo,7.973
32278,BWA,2017,cta_corriente_weo,5.586
32279,BWA,2018,cta_corriente_weo,0.393
32280,BWA,2019,cta_corriente_weo,-6.917
32281,BWA,2020,cta_corriente_weo,-10.188
32282,BWA,2021,cta_corriente_weo,-1.678
32283,BWA,2022,cta_corriente_weo,-1.142
32284,BWA,2023,cta_corriente_weo,-0.601
32285,BWA,2024,cta_corriente_weo,-4.733
32286,BWA,2025,cta_corriente_weo,-7.895
32287,BWA,2026,cta_corriente_weo,-4.614
32288,CAF,1995,cta_corriente_weo,-8.306
32289,CAF,1996,cta_corriente_weo,-3.336
32290,CAF,1997,cta_corriente_weo,-2.522
32291,CAF,1998,cta_corriente_weo,-6.089
32292,CAF,1999,cta_corriente_weo,-1.72
32293,CAF,2000,cta_corriente_weo,-1.457
32294,CAF,2001,cta_corriente_weo,-1.856
32295,CAF,2002,cta_corriente_weo,-1.66
32296,CAF,2003,cta_corriente_weo,-2.129
32297,CAF,2004,cta_corriente_weo,-1.706
32298,CAF,2005,cta_corriente_weo,-6.235
32299,CAF,2006,cta_corriente_weo,-2.872
32300,CAF,2007,cta_corriente_weo,-6.025
32301,CAF,2008,cta_corriente_weo,-9.71
32302,CAF,2009,cta_corriente_weo,-8.705
32303,CAF,2010,cta_corriente_weo,-9.418
32304,CAF,2011,cta_corriente_weo,-6.819
32305,CAF,2012,cta_corriente_weo,-5.585
32306,CAF,2013,cta_corriente_weo,-2.935
32307,CAF,2014,cta_corriente_weo,-13.324
32308,CAF,2015,cta_corriente_weo,-9.105
32309,CAF,2016,cta_corriente_weo,-5.391
32310,CAF,2017,cta_corriente_weo,-7.835
32311,CAF,2018,cta_corriente_weo,-7.976
32312,CAF,2019,cta_corriente_weo,-4.923
32313,CAF,2020,cta_corriente_weo,-8.165
32314,CAF,2021,cta_corriente_weo,-11.124
32315,CAF,2022,cta_corriente_weo,-12.946
32316,CAF,2023,cta_corriente_weo,-9.294
32317,CAF,2024,cta_corriente_weo,-8.957
32318,CAF,2025,cta_corriente_weo,-6.883
32319,CAF,2026,cta_corriente_weo,-4.37
32320,CAN,1995,cta_corriente_weo,-0.823
32321,CAN,1996,cta_corriente_weo,0.415
32322,CAN,1997,cta_corriente_weo,-1.337
32323,CAN,1998,cta_corriente_weo,-1.338
32324,CAN,1999,cta_corriente_weo,0.179
32325,CAN,2000,cta_corriente_weo,2.55
32326,CAN,2001,cta_corriente_weo,2.213
32327,CAN,2002,cta_corriente_weo,1.735
32328,CAN,2003,cta_corriente_weo,1.231
32329,CAN,2004,cta_corriente_weo,2.345
32330,CAN,2005,cta_corriente_weo,1.927
32331,CAN,2006,cta_corriente_weo,1.445
32332,CAN,2007,cta_corriente_weo,0.823
32333,CAN,2008,cta_corriente_weo,0.147
32334,CAN,2009,cta_corriente_weo,-2.909
32335,CAN,2010,cta_corriente_weo,-3.562
32336,CAN,2011,cta_corriente_weo,-2.712
32337,CAN,2012,cta_corriente_weo,-3.534
32338,CAN,2013,cta_corriente_weo,-3.141
32339,CAN,2014,cta_corriente_weo,-2.32
32340,CAN,2015,cta_corriente_weo,-3.495
32341,CAN,2016,cta_corriente_weo,-3.088
32342,CAN,2017,cta_corriente_weo,-2.803
32343,CAN,2018,cta_corriente_weo,-2.377
32344,CAN,2019,cta_corriente_weo,-1.953
32345,CAN,2020,cta_corriente_weo,-2.017
32346,CAN,2021,cta_corriente_weo,-0.019
32347,CAN,2022,cta_corriente_weo,-0.304
32348,CAN,2023,cta_corriente_weo,-0.627
32349,CAN,2024,cta_corriente_weo,-0.508
32350,CAN,2025,cta_corriente_weo,-0.139
32351,CAN,2026,cta_corriente_weo,-0.274
32352,CHE,1995,cta_corriente_weo,4.857
32353,CHE,1996,cta_corriente_weo,5.33
32354,CHE,1997,cta_corriente_weo,8.427
32355,CHE,1998,cta_corriente_weo,7.591
32356,CHE,1999,cta_corriente_weo,8.525
32357,CHE,2000,cta_corriente_weo,10.492
32358,CHE,2001,cta_corriente_weo,6.629
32359,CHE,2002,cta_corriente_weo,6.73
32360,CHE,2003,cta_corriente_weo,10.755
32361,CHE,2004,cta_corriente_weo,12.521
32362,CHE,2005,cta_corriente_weo,11.304
32363,CHE,2006,cta_corriente_weo,12.47
32364,CHE,2007,cta_corriente_weo,8.378
32365,CHE,2008,cta_corriente_weo,1.232
32366,CHE,2009,cta_corriente_weo,5.648
32367,CHE,2010,cta_corriente_weo,12.985
32368,CHE,2011,cta_corriente_weo,6.231
32369,CHE,2012,cta_corriente_weo,8.877
32370,CHE,2013,cta_corriente_weo,9.632
32371,CHE,2014,cta_corriente_weo,6.938
32372,CHE,2015,cta_corriente_weo,8.877
32373,CHE,2016,cta_corriente_weo,7.276
32374,CHE,2017,cta_corriente_weo,5.313
32375,CHE,2018,cta_corriente_weo,5.598
32376,CHE,2019,cta_corriente_weo,3.506
32377,CHE,2020,cta_corriente_weo,0.493
32378,CHE,2021,cta_corriente_weo,7.049
32379,CHE,2022,cta_corriente_weo,8.722
32380,CHE,2023,cta_corriente_weo,5.248
32381,CHE,2024,cta_corriente_weo,5.066
32382,CHE,2025,cta_corriente_weo,5.041
32383,CHE,2026,cta_corriente_weo,5.239
